Pos	F0_freq	F60_freq
2245404	0.233333	0.686667
4528622	0.00333333	0.0
5049466	0.393333	0.76
6628840	0.43	0.96
7495139	0.03	0.42
8621469	0.443333	0.976667
8689736	0.0666667	0.153333
10711374	0.123333	0.216667
12660942	0.216667	0.45
13448522	0.03	0.0
15005929	0.09	0.53
15727620	0.00333333	0.0
18316355	0.306667	0.916667
18547865	0.02	0.0
19868639	0.0833333	0.25
22147473	0.126667	0.296667
22339426	0.01	0.0
24339303	0.03	0.41
25458768	0.0166667	0.0
25794376	0.0833333	0.656667
25828495	0.0433333	0.246667
27440095	0.00333333	0.43
27536515	0.373333	0.96
30206453	0.186667	0.91
30540332	0.0666667	0.786667
30651125	0.116667	0.366667
32780587	0.333333	0.88
33114896	0.0433333	0.05
35499448	0.0233333	0.246667
36733417	0.00666667	0.0
36863533	0.0233333	0.0
39430346	0.0833333	0.156667
40375992	0.0433333	0.0
40537949	0.113333	0.666667
41165431	0.113333	0.533333
42195815	0.0966667	0.28
43168208	0.0966667	0.42
43693383	0.123333	0.746667
45379878	0.373333	0.913333
45609340	0.47	0.886667
46173716	0.186667	0.366667
46866430	0.01	0.0
47048074	0.0233333	0.0
49220377	0.0133333	0.0
49613178	0.6	1.0
50752115	0.05	0.0
51507954	0.13	0.486667
51822497	0.03	0.0
52528589	0.446667	0.923333
53303741	0.0233333	0.363333
53790973	0.256667	0.216667
54026781	0.206667	0.7
54894929	0.386667	0.953333
55616136	0.57	1.0
57009090	0.0266667	0.0266667
57060100	0.0466667	0.48
58176785	0.136667	0.436667
58460188	0.5	1.0
58860012	0.02	0.0
59703696	0.09	0.513333
60519056	0.06	0.42
62857097	0.03	0.0
63510033	0.0166667	0.0766667
66004696	0.0866667	0.0866667
66240084	0.19	0.183333
66859993	0.316667	0.846667
66937487	0.00666667	0.0966667
67630852	0.06	0.216667
69416938	0.0633333	0.193333
70451926	0.0566667	0.346667
71039110	0.0166667	0.02
71321665	0.163333	0.263333
71772768	0.126667	0.46
72264082	0.01	0.0
72352365	0.0533333	0.07
73796809	0.02	0.22
74210131	0.2	0.816667
74235260	0.0266667	0.23
77707206	0.01	0.113333
79182171	0.123333	0.756667
79454494	0.13	0.33
80494647	0.0533333	0.06
80639915	0.01	0.553333
83251683	0.0666667	0.0533333
83588933	0.0266667	0.0
84255528	0.576667	0.85
85765789	0.00666667	0.37
88248840	0.123333	0.296667
