Pos	F0_freq	F60_freq
2245404	0.233333	0.893333
4528622	0.00333333	0.0
5049466	0.393333	1.0
6628840	0.43	1.0
7495139	0.03	0.183333
8621469	0.443333	1.0
8689736	0.0666667	0.46
10711374	0.123333	0.6
12660942	0.216667	0.52
13448522	0.03	0.696667
15005929	0.09	0.463333
15727620	0.00333333	0.21
18316355	0.306667	0.39
18547865	0.02	0.0
19868639	0.0833333	0.146667
22147473	0.126667	0.55
22339426	0.01	0.336667
24339303	0.03	0.0
25458768	0.0166667	0.0
25794376	0.0833333	0.656667
25828495	0.0433333	0.663333
27440095	0.00333333	0.506667
27536515	0.373333	0.993333
30206453	0.186667	0.396667
30540332	0.0666667	0.32
30651125	0.116667	0.39
32780587	0.333333	0.583333
33114896	0.0433333	0.343333
35499448	0.0233333	0.213333
36733417	0.00666667	0.0
36863533	0.0233333	0.303333
39430346	0.0833333	0.58
40375992	0.0433333	0.86
40537949	0.113333	0.68
41165431	0.113333	0.823333
42195815	0.0966667	0.83
43168208	0.0966667	0.34
43693383	0.123333	0.463333
45379878	0.373333	0.876667
45609340	0.47	0.936667
46173716	0.186667	0.67
46866430	0.01	0.153333
47048074	0.0233333	0.0
49220377	0.0133333	0.28
49613178	0.6	1.0
50752115	0.05	0.283333
51507954	0.13	0.38
51822497	0.03	0.0
52528589	0.446667	0.92
53303741	0.0233333	0.0
53790973	0.256667	0.96
54026781	0.206667	0.62
54894929	0.386667	0.89
55616136	0.57	1.0
57009090	0.0266667	0.3
57060100	0.0466667	0.0
58176785	0.136667	0.476667
58460188	0.5	0.996667
58860012	0.02	0.0
59703696	0.09	0.763333
60519056	0.06	0.0
62857097	0.03	0.2
63510033	0.0166667	0.753333
66004696	0.0866667	0.313333
66240084	0.19	0.98
66859993	0.316667	0.66
66937487	0.00666667	0.0
67630852	0.06	0.27
69416938	0.0633333	0.506667
70451926	0.0566667	0.613333
71039110	0.0166667	0.0
71321665	0.163333	0.856667
71772768	0.126667	0.616667
72264082	0.01	0.136667
72352365	0.0533333	0.3
73796809	0.02	0.22
74210131	0.2	0.623333
74235260	0.0266667	0.0
77707206	0.01	0.136667
79182171	0.123333	0.233333
79454494	0.13	0.486667
80494647	0.0533333	0.223333
80639915	0.01	0.0
83251683	0.0666667	0.25
83588933	0.0266667	0.153333
84255528	0.576667	1.0
85765789	0.00666667	0.0
88248840	0.123333	0.636667
