Pos	F0_freq	F60_freq
2245404	0.233333	0.523333
4528622	0.00333333	0.0
5049466	0.393333	0.733333
6628840	0.43	0.946667
7495139	0.03	0.0933333
8621469	0.443333	0.94
8689736	0.0666667	0.0
10711374	0.123333	0.303333
12660942	0.216667	0.79
13448522	0.03	0.443333
15005929	0.09	0.426667
15727620	0.00333333	0.216667
18316355	0.306667	0.88
18547865	0.02	0.0
19868639	0.0833333	0.39
22147473	0.126667	0.606667
22339426	0.01	0.0
24339303	0.03	0.406667
25458768	0.0166667	0.0
25794376	0.0833333	0.07
25828495	0.0433333	0.0
27440095	0.00333333	0.28
27536515	0.373333	0.963333
30206453	0.186667	0.81
30540332	0.0666667	0.783333
30651125	0.116667	0.923333
32780587	0.333333	0.9
33114896	0.0433333	0.103333
35499448	0.0233333	0.07
36733417	0.00666667	0.543333
36863533	0.0233333	0.01
39430346	0.0833333	0.133333
40375992	0.0433333	0.55
40537949	0.113333	0.763333
41165431	0.113333	0.633333
42195815	0.0966667	0.553333
43168208	0.0966667	0.243333
43693383	0.123333	0.68
45379878	0.373333	0.976667
45609340	0.47	0.97
46173716	0.186667	0.733333
46866430	0.01	0.0
47048074	0.0233333	0.0966667
49220377	0.0133333	0.0
49613178	0.6	1.0
50752115	0.05	0.0533333
51507954	0.13	0.19
51822497	0.03	0.0
52528589	0.446667	0.966667
53303741	0.0233333	0.0
53790973	0.256667	0.926667
54026781	0.206667	0.386667
54894929	0.386667	0.766667
55616136	0.57	0.983333
57009090	0.0266667	0.28
57060100	0.0466667	0.266667
58176785	0.136667	0.446667
58460188	0.5	0.993333
58860012	0.02	0.0
59703696	0.09	0.49
60519056	0.06	0.0566667
62857097	0.03	0.123333
63510033	0.0166667	0.06
66004696	0.0866667	0.3
66240084	0.19	0.983333
66859993	0.316667	0.973333
66937487	0.00666667	0.0
67630852	0.06	0.403333
69416938	0.0633333	0.0666667
70451926	0.0566667	0.17
71039110	0.0166667	0.35
71321665	0.163333	0.836667
71772768	0.126667	0.25
72264082	0.01	0.356667
72352365	0.0533333	0.186667
73796809	0.02	0.136667
74210131	0.2	0.86
74235260	0.0266667	0.0
77707206	0.01	0.0
79182171	0.123333	0.143333
79454494	0.13	0.413333
80494647	0.0533333	0.72
80639915	0.01	0.323333
83251683	0.0666667	0.276667
83588933	0.0266667	0.0
84255528	0.576667	0.913333
85765789	0.00666667	0.0
88248840	0.123333	0.27
