Pos	F0_freq	F60_freq
2245404	0.233333	0.796667
4528622	0.00333333	0.61
5049466	0.393333	0.993333
6628840	0.43	0.88
7495139	0.03	0.0
8621469	0.443333	0.94
8689736	0.0666667	0.0133333
10711374	0.123333	0.543333
12660942	0.216667	0.99
13448522	0.03	0.22
15005929	0.09	0.58
15727620	0.00333333	0.0
18316355	0.306667	0.776667
18547865	0.02	0.383333
19868639	0.0833333	0.256667
22147473	0.126667	0.22
22339426	0.01	0.24
24339303	0.03	0.0
25458768	0.0166667	0.0
25794376	0.0833333	0.363333
25828495	0.0433333	0.396667
27440095	0.00333333	0.0
27536515	0.373333	0.94
30206453	0.186667	0.916667
30540332	0.0666667	0.643333
30651125	0.116667	0.556667
32780587	0.333333	0.94
33114896	0.0433333	0.04
35499448	0.0233333	0.0
36733417	0.00666667	0.0
36863533	0.0233333	0.0
39430346	0.0833333	0.323333
40375992	0.0433333	0.293333
40537949	0.113333	0.576667
41165431	0.113333	0.633333
42195815	0.0966667	0.87
43168208	0.0966667	0.34
43693383	0.123333	0.12
45379878	0.373333	0.86
45609340	0.47	0.873333
46173716	0.186667	0.746667
46866430	0.01	0.0
47048074	0.0233333	0.123333
49220377	0.0133333	0.23
49613178	0.6	1.0
50752115	0.05	0.0
51507954	0.13	0.36
51822497	0.03	0.0
52528589	0.446667	0.953333
53303741	0.0233333	0.08
53790973	0.256667	0.37
54026781	0.206667	0.803333
54894929	0.386667	0.993333
55616136	0.57	0.986667
57009090	0.0266667	0.0
57060100	0.0466667	0.286667
58176785	0.136667	0.696667
58460188	0.5	1.0
58860012	0.02	0.296667
59703696	0.09	0.49
60519056	0.06	0.346667
62857097	0.03	0.0
63510033	0.0166667	0.64
66004696	0.0866667	0.1
66240084	0.19	0.936667
66859993	0.316667	0.96
66937487	0.00666667	0.113333
67630852	0.06	0.776667
69416938	0.0633333	0.0166667
70451926	0.0566667	0.476667
71039110	0.0166667	0.483333
71321665	0.163333	0.346667
71772768	0.126667	0.303333
72264082	0.01	0.27
72352365	0.0533333	0.383333
73796809	0.02	0.0366667
74210131	0.2	0.816667
74235260	0.0266667	0.486667
77707206	0.01	0.196667
79182171	0.123333	0.373333
79454494	0.13	0.62
80494647	0.0533333	0.03
80639915	0.01	0.0
83251683	0.0666667	0.34
83588933	0.0266667	0.0
84255528	0.576667	0.97
85765789	0.00666667	0.0
88248840	0.123333	0.443333
