Pos	F0_freq	F60_freq
2245404	0.233333	0.74
4528622	0.00333333	0.0633333
5049466	0.393333	0.976667
6628840	0.43	0.983333
7495139	0.03	0.0333333
8621469	0.443333	0.886667
8689736	0.0666667	0.153333
10711374	0.123333	0.146667
12660942	0.216667	0.403333
13448522	0.03	0.283333
15005929	0.09	0.31
15727620	0.00333333	0.0
18316355	0.306667	0.786667
18547865	0.02	0.0
19868639	0.0833333	0.48
22147473	0.126667	0.233333
22339426	0.01	0.0
24339303	0.03	0.0466667
25458768	0.0166667	0.476667
25794376	0.0833333	0.06
25828495	0.0433333	0.116667
27440095	0.00333333	0.0
27536515	0.373333	0.976667
30206453	0.186667	0.566667
30540332	0.0666667	0.143333
30651125	0.116667	0.29
32780587	0.333333	0.86
33114896	0.0433333	0.39
35499448	0.0233333	0.0
36733417	0.00666667	0.0
36863533	0.0233333	0.29
39430346	0.0833333	0.57
40375992	0.0433333	0.306667
40537949	0.113333	0.72
41165431	0.113333	0.306667
42195815	0.0966667	0.533333
43168208	0.0966667	0.28
43693383	0.123333	0.346667
45379878	0.373333	0.966667
45609340	0.47	0.943333
46173716	0.186667	0.853333
46866430	0.01	0.0
47048074	0.0233333	0.356667
49220377	0.0133333	0.0
49613178	0.6	1.0
50752115	0.05	0.3
51507954	0.13	0.68
51822497	0.03	0.293333
52528589	0.446667	0.956667
53303741	0.0233333	0.44
53790973	0.256667	0.856667
54026781	0.206667	0.713333
54894929	0.386667	0.966667
55616136	0.57	1.0
57009090	0.0266667	0.0
57060100	0.0466667	0.0
58176785	0.136667	0.606667
58460188	0.5	0.993333
58860012	0.02	0.04
59703696	0.09	0.36
60519056	0.06	0.413333
62857097	0.03	0.196667
63510033	0.0166667	0.33
66004696	0.0866667	0.37
66240084	0.19	0.673333
66859993	0.316667	0.85
66937487	0.00666667	0.0
67630852	0.06	0.273333
69416938	0.0633333	0.126667
70451926	0.0566667	0.0
71039110	0.0166667	0.583333
71321665	0.163333	0.443333
71772768	0.126667	0.513333
72264082	0.01	0.0
72352365	0.0533333	0.286667
73796809	0.02	0.443333
74210131	0.2	0.586667
74235260	0.0266667	0.11
77707206	0.01	0.0
79182171	0.123333	0.57
79454494	0.13	0.836667
80494647	0.0533333	0.233333
80639915	0.01	0.0166667
83251683	0.0666667	0.236667
83588933	0.0266667	0.103333
84255528	0.576667	0.85
85765789	0.00666667	0.0
88248840	0.123333	0.376667
