Pos	F0_freq	F60_freq
2245404	0.233333	0.61
4528622	0.00333333	0.0
5049466	0.393333	0.576667
6628840	0.43	1.0
7495139	0.03	0.553333
8621469	0.443333	0.996667
8689736	0.0666667	0.263333
10711374	0.123333	0.676667
12660942	0.216667	0.683333
13448522	0.03	0.123333
15005929	0.09	0.54
15727620	0.00333333	0.0
18316355	0.306667	0.94
18547865	0.02	0.0
19868639	0.0833333	0.186667
22147473	0.126667	0.52
22339426	0.01	0.0
24339303	0.03	0.0
25458768	0.0166667	0.0
25794376	0.0833333	0.433333
25828495	0.0433333	0.776667
27440095	0.00333333	0.14
27536515	0.373333	0.92
30206453	0.186667	0.733333
30540332	0.0666667	0.0
30651125	0.116667	0.216667
32780587	0.333333	0.84
33114896	0.0433333	0.423333
35499448	0.0233333	0.0
36733417	0.00666667	0.0
36863533	0.0233333	0.4
39430346	0.0833333	0.246667
40375992	0.0433333	0.78
40537949	0.113333	0.753333
41165431	0.113333	0.633333
42195815	0.0966667	0.706667
43168208	0.0966667	0.596667
43693383	0.123333	0.106667
45379878	0.373333	0.976667
45609340	0.47	0.826667
46173716	0.186667	0.206667
46866430	0.01	0.0
47048074	0.0233333	0.06
49220377	0.0133333	0.0
49613178	0.6	1.0
50752115	0.05	0.466667
51507954	0.13	0.416667
51822497	0.03	0.233333
52528589	0.446667	0.903333
53303741	0.0233333	0.0
53790973	0.256667	0.806667
54026781	0.206667	0.67
54894929	0.386667	0.9
55616136	0.57	0.98
57009090	0.0266667	0.516667
57060100	0.0466667	0.04
58176785	0.136667	0.343333
58460188	0.5	0.936667
58860012	0.02	0.06
59703696	0.09	0.24
60519056	0.06	0.0333333
62857097	0.03	0.386667
63510033	0.0166667	0.713333
66004696	0.0866667	0.526667
66240084	0.19	0.72
66859993	0.316667	0.996667
66937487	0.00666667	0.0
67630852	0.06	0.653333
69416938	0.0633333	0.0833333
70451926	0.0566667	0.0
71039110	0.0166667	0.0633333
71321665	0.163333	0.316667
71772768	0.126667	0.64
72264082	0.01	0.0766667
72352365	0.0533333	0.316667
73796809	0.02	0.21
74210131	0.2	0.77
74235260	0.0266667	0.223333
77707206	0.01	0.103333
79182171	0.123333	0.33
79454494	0.13	0.763333
80494647	0.0533333	0.0
80639915	0.01	0.0
83251683	0.0666667	0.43
83588933	0.0266667	0.113333
84255528	0.576667	0.996667
85765789	0.00666667	0.0
88248840	0.123333	0.403333
