Pos	F0_freq	F60_freq
2245404	0.233333	0.866667
4528622	0.00333333	0.0
5049466	0.393333	0.93
6628840	0.43	0.996667
7495139	0.03	0.0
8621469	0.443333	0.906667
8689736	0.0666667	0.0666667
10711374	0.123333	0.596667
12660942	0.216667	0.936667
13448522	0.03	0.316667
15005929	0.09	0.733333
15727620	0.00333333	0.0
18316355	0.306667	0.966667
18547865	0.02	0.186667
19868639	0.0833333	0.783333
22147473	0.126667	0.786667
22339426	0.01	0.1
24339303	0.03	0.0766667
25458768	0.0166667	0.556667
25794376	0.0833333	0.883333
25828495	0.0433333	0.69
27440095	0.00333333	0.0
27536515	0.373333	0.53
30206453	0.186667	0.786667
30540332	0.0666667	0.713333
30651125	0.116667	0.93
32780587	0.333333	0.86
33114896	0.0433333	0.38
35499448	0.0233333	0.0
36733417	0.00666667	0.0
36863533	0.0233333	0.0
39430346	0.0833333	0.606667
40375992	0.0433333	0.0
40537949	0.113333	0.706667
41165431	0.113333	0.323333
42195815	0.0966667	0.666667
43168208	0.0966667	0.353333
43693383	0.123333	0.513333
45379878	0.373333	0.93
45609340	0.47	1.0
46173716	0.186667	0.78
46866430	0.01	0.0
47048074	0.0233333	0.0
49220377	0.0133333	0.146667
49613178	0.6	1.0
50752115	0.05	0.11
51507954	0.13	0.0333333
51822497	0.03	0.0966667
52528589	0.446667	1.0
53303741	0.0233333	0.0
53790973	0.256667	0.67
54026781	0.206667	0.763333
54894929	0.386667	0.86
55616136	0.57	0.923333
57009090	0.0266667	0.263333
57060100	0.0466667	0.0
58176785	0.136667	0.25
58460188	0.5	0.983333
58860012	0.02	0.0
59703696	0.09	0.263333
60519056	0.06	0.476667
62857097	0.03	0.0466667
63510033	0.0166667	0.0
66004696	0.0866667	0.63
66240084	0.19	0.883333
66859993	0.316667	0.81
66937487	0.00666667	0.33
67630852	0.06	0.426667
69416938	0.0633333	0.213333
70451926	0.0566667	0.123333
71039110	0.0166667	0.37
71321665	0.163333	0.623333
71772768	0.126667	0.08
72264082	0.01	0.0
72352365	0.0533333	0.16
73796809	0.02	0.0
74210131	0.2	0.753333
74235260	0.0266667	0.32
77707206	0.01	0.00666667
79182171	0.123333	0.373333
79454494	0.13	0.406667
80494647	0.0533333	0.23
80639915	0.01	0.09
83251683	0.0666667	0.27
83588933	0.0266667	0.24
84255528	0.576667	1.0
85765789	0.00666667	0.0
88248840	0.123333	0.423333
