Pos	F0_freq	F60_freq
2245404	0.233333	0.793333
4528622	0.00333333	0.333333
5049466	0.393333	0.976667
6628840	0.43	0.836667
7495139	0.03	0.0
8621469	0.443333	0.886667
8689736	0.0666667	0.216667
10711374	0.123333	0.466667
12660942	0.216667	0.956667
13448522	0.03	0.0
15005929	0.09	0.18
15727620	0.00333333	0.0
18316355	0.306667	0.14
18547865	0.02	0.253333
19868639	0.0833333	0.126667
22147473	0.126667	0.0166667
22339426	0.01	0.0
24339303	0.03	0.0
25458768	0.0166667	0.0
25794376	0.0833333	0.626667
25828495	0.0433333	0.05
27440095	0.00333333	0.0
27536515	0.373333	0.91
30206453	0.186667	0.566667
30540332	0.0666667	0.486667
30651125	0.116667	0.773333
32780587	0.333333	0.87
33114896	0.0433333	0.313333
35499448	0.0233333	0.0
36733417	0.00666667	0.0
36863533	0.0233333	0.193333
39430346	0.0833333	0.0
40375992	0.0433333	0.296667
40537949	0.113333	0.873333
41165431	0.113333	0.186667
42195815	0.0966667	0.216667
43168208	0.0966667	0.226667
43693383	0.123333	0.3
45379878	0.373333	0.996667
45609340	0.47	0.996667
46173716	0.186667	0.556667
46866430	0.01	0.0
47048074	0.0233333	0.206667
49220377	0.0133333	0.0266667
49613178	0.6	0.996667
50752115	0.05	0.13
51507954	0.13	0.73
51822497	0.03	0.0
52528589	0.446667	0.983333
53303741	0.0233333	0.0366667
53790973	0.256667	0.536667
54026781	0.206667	0.743333
54894929	0.386667	0.923333
55616136	0.57	1.0
57009090	0.0266667	0.0266667
57060100	0.0466667	0.0166667
58176785	0.136667	0.673333
58460188	0.5	1.0
58860012	0.02	0.566667
59703696	0.09	0.103333
60519056	0.06	0.08
62857097	0.03	0.0
63510033	0.0166667	0.0
66004696	0.0866667	0.29
66240084	0.19	0.543333
66859993	0.316667	0.893333
66937487	0.00666667	0.0
67630852	0.06	0.896667
69416938	0.0633333	0.12
70451926	0.0566667	0.35
71039110	0.0166667	0.0
71321665	0.163333	0.77
71772768	0.126667	0.696667
72264082	0.01	0.0
72352365	0.0533333	0.446667
73796809	0.02	0.00666667
74210131	0.2	0.5
74235260	0.0266667	0.19
77707206	0.01	0.0
79182171	0.123333	0.283333
79454494	0.13	0.273333
80494647	0.0533333	0.393333
80639915	0.01	0.0
83251683	0.0666667	0.0933333
83588933	0.0266667	0.0866667
84255528	0.576667	1.0
85765789	0.00666667	0.366667
88248840	0.123333	0.573333
