Pos	F0_freq	F60_freq
2245404	0.233333	0.39
4528622	0.00333333	0.0
5049466	0.393333	0.596667
6628840	0.43	0.946667
7495139	0.03	0.0
8621469	0.443333	0.993333
8689736	0.0666667	0.0
10711374	0.123333	0.346667
12660942	0.216667	0.673333
13448522	0.03	0.29
15005929	0.09	0.183333
15727620	0.00333333	0.0
18316355	0.306667	0.826667
18547865	0.02	0.0
19868639	0.0833333	0.56
22147473	0.126667	0.27
22339426	0.01	0.0
24339303	0.03	0.0
25458768	0.0166667	0.0233333
25794376	0.0833333	0.266667
25828495	0.0433333	0.06
27440095	0.00333333	0.0
27536515	0.373333	0.88
30206453	0.186667	0.706667
30540332	0.0666667	0.276667
30651125	0.116667	0.273333
32780587	0.333333	0.923333
33114896	0.0433333	0.213333
35499448	0.0233333	0.0466667
36733417	0.00666667	0.0
36863533	0.0233333	0.0
39430346	0.0833333	0.286667
40375992	0.0433333	0.153333
40537949	0.113333	0.09
41165431	0.113333	0.37
42195815	0.0966667	0.326667
43168208	0.0966667	0.6
43693383	0.123333	0.28
45379878	0.373333	0.57
45609340	0.47	0.896667
46173716	0.186667	0.443333
46866430	0.01	0.0
47048074	0.0233333	0.173333
49220377	0.0133333	0.166667
49613178	0.6	1.0
50752115	0.05	0.133333
51507954	0.13	0.576667
51822497	0.03	0.00333333
52528589	0.446667	0.983333
53303741	0.0233333	0.0
53790973	0.256667	0.866667
54026781	0.206667	0.616667
54894929	0.386667	0.616667
55616136	0.57	0.996667
57009090	0.0266667	0.116667
57060100	0.0466667	0.543333
58176785	0.136667	0.37
58460188	0.5	1.0
58860012	0.02	0.296667
59703696	0.09	0.103333
60519056	0.06	0.143333
62857097	0.03	0.33
63510033	0.0166667	0.04
66004696	0.0866667	0.296667
66240084	0.19	0.94
66859993	0.316667	0.626667
66937487	0.00666667	0.0
67630852	0.06	0.213333
69416938	0.0633333	0.25
70451926	0.0566667	0.233333
71039110	0.0166667	0.193333
71321665	0.163333	0.6
71772768	0.126667	0.11
72264082	0.01	0.0266667
72352365	0.0533333	0.246667
73796809	0.02	0.0
74210131	0.2	0.693333
74235260	0.0266667	0.0
77707206	0.01	0.126667
79182171	0.123333	0.156667
79454494	0.13	0.25
80494647	0.0533333	0.0
80639915	0.01	0.0
83251683	0.0666667	0.15
83588933	0.0266667	0.0
84255528	0.576667	0.993333
85765789	0.00666667	0.0
88248840	0.123333	0.146667
