Pos	F0_freq	F60_freq
2245404	0.233333	0.68
4528622	0.00333333	0.126667
5049466	0.393333	0.85
6628840	0.43	0.993333
7495139	0.03	0.123333
8621469	0.443333	1.0
8689736	0.0666667	0.48
10711374	0.123333	0.403333
12660942	0.216667	0.55
13448522	0.03	0.296667
15005929	0.09	0.633333
15727620	0.00333333	0.0
18316355	0.306667	0.956667
18547865	0.02	0.376667
19868639	0.0833333	0.103333
22147473	0.126667	0.493333
22339426	0.01	0.0
24339303	0.03	0.02
25458768	0.0166667	0.233333
25794376	0.0833333	0.106667
25828495	0.0433333	0.0
27440095	0.00333333	0.0
27536515	0.373333	0.62
30206453	0.186667	0.0466667
30540332	0.0666667	0.0333333
30651125	0.116667	0.4
32780587	0.333333	0.803333
33114896	0.0433333	0.0966667
35499448	0.0233333	0.0
36733417	0.00666667	0.0
36863533	0.0233333	0.13
39430346	0.0833333	0.316667
40375992	0.0433333	0.0
40537949	0.113333	0.0333333
41165431	0.113333	0.49
42195815	0.0966667	0.16
43168208	0.0966667	0.0666667
43693383	0.123333	0.45
45379878	0.373333	0.863333
45609340	0.47	0.95
46173716	0.186667	0.863333
46866430	0.01	0.0
47048074	0.0233333	0.116667
49220377	0.0133333	0.00333333
49613178	0.6	1.0
50752115	0.05	0.0633333
51507954	0.13	0.0633333
51822497	0.03	0.0533333
52528589	0.446667	0.913333
53303741	0.0233333	0.3
53790973	0.256667	0.766667
54026781	0.206667	0.786667
54894929	0.386667	0.716667
55616136	0.57	1.0
57009090	0.0266667	0.0
57060100	0.0466667	0.346667
58176785	0.136667	0.28
58460188	0.5	0.986667
58860012	0.02	0.0
59703696	0.09	0.196667
60519056	0.06	0.09
62857097	0.03	0.243333
63510033	0.0166667	0.0
66004696	0.0866667	0.3
66240084	0.19	0.62
66859993	0.316667	0.91
66937487	0.00666667	0.203333
67630852	0.06	0.0166667
69416938	0.0633333	0.06
70451926	0.0566667	0.0866667
71039110	0.0166667	0.0
71321665	0.163333	0.143333
71772768	0.126667	0.54
72264082	0.01	0.1
72352365	0.0533333	0.0166667
73796809	0.02	0.0666667
74210131	0.2	0.59
74235260	0.0266667	0.0633333
77707206	0.01	0.0
79182171	0.123333	0.06
79454494	0.13	0.583333
80494647	0.0533333	0.0833333
80639915	0.01	0.16
83251683	0.0666667	0.496667
83588933	0.0266667	0.0
84255528	0.576667	0.98
85765789	0.00666667	0.0
88248840	0.123333	0.18
