Pos	F0_freq	F60_freq
2245404	0.233333	0.796667
4528622	0.00333333	0.266667
5049466	0.393333	0.883333
6628840	0.43	0.96
7495139	0.03	0.07
8621469	0.443333	0.93
8689736	0.0666667	0.186667
10711374	0.123333	0.246667
12660942	0.216667	0.696667
13448522	0.03	0.203333
15005929	0.09	0.416667
15727620	0.00333333	0.0
18316355	0.306667	0.5
18547865	0.02	0.00666667
19868639	0.0833333	0.413333
22147473	0.126667	0.39
22339426	0.01	0.0
24339303	0.03	0.503333
25458768	0.0166667	0.0
25794376	0.0833333	0.246667
25828495	0.0433333	0.19
27440095	0.00333333	0.0
27536515	0.373333	0.7
30206453	0.186667	0.736667
30540332	0.0666667	0.373333
30651125	0.116667	0.19
32780587	0.333333	0.78
33114896	0.0433333	0.07
35499448	0.0233333	0.05
36733417	0.00666667	0.0833333
36863533	0.0233333	0.0933333
39430346	0.0833333	0.0933333
40375992	0.0433333	0.186667
40537949	0.113333	0.58
41165431	0.113333	0.19
42195815	0.0966667	0.263333
43168208	0.0966667	0.0233333
43693383	0.123333	0.413333
45379878	0.373333	0.566667
45609340	0.47	0.963333
46173716	0.186667	0.386667
46866430	0.01	0.0
47048074	0.0233333	0.0
49220377	0.0133333	0.0733333
49613178	0.6	1.0
50752115	0.05	0.0
51507954	0.13	0.18
51822497	0.03	0.00666667
52528589	0.446667	0.96
53303741	0.0233333	0.05
53790973	0.256667	0.926667
54026781	0.206667	0.806667
54894929	0.386667	0.956667
55616136	0.57	1.0
57009090	0.0266667	0.0
57060100	0.0466667	0.1
58176785	0.136667	0.263333
58460188	0.5	0.98
58860012	0.02	0.0
59703696	0.09	0.17
60519056	0.06	0.343333
62857097	0.03	0.0
63510033	0.0166667	0.0
66004696	0.0866667	0.503333
66240084	0.19	0.626667
66859993	0.316667	0.946667
66937487	0.00666667	0.0
67630852	0.06	0.336667
69416938	0.0633333	0.28
70451926	0.0566667	0.336667
71039110	0.0166667	0.0
71321665	0.163333	0.183333
71772768	0.126667	0.0933333
72264082	0.01	0.11
72352365	0.0533333	0.123333
73796809	0.02	0.00666667
74210131	0.2	0.443333
74235260	0.0266667	0.303333
77707206	0.01	0.0
79182171	0.123333	0.103333
79454494	0.13	0.51
80494647	0.0533333	0.0633333
80639915	0.01	0.146667
83251683	0.0666667	0.04
83588933	0.0266667	0.0
84255528	0.576667	0.96
85765789	0.00666667	0.0
88248840	0.123333	0.36
