Pos	F0_freq	F60_freq
2245404	0.233333	0.783333
4528622	0.00333333	0.0
5049466	0.393333	0.936667
6628840	0.43	0.95
7495139	0.03	0.0166667
8621469	0.443333	0.99
8689736	0.0666667	0.04
10711374	0.123333	0.15
12660942	0.216667	0.546667
13448522	0.03	0.0
15005929	0.09	0.12
15727620	0.00333333	0.0
18316355	0.306667	0.98
18547865	0.02	0.0
19868639	0.0833333	0.37
22147473	0.126667	0.53
22339426	0.01	0.0433333
24339303	0.03	0.143333
25458768	0.0166667	0.0
25794376	0.0833333	0.56
25828495	0.0433333	0.09
27440095	0.00333333	0.0
27536515	0.373333	0.97
30206453	0.186667	0.56
30540332	0.0666667	0.03
30651125	0.116667	0.42
32780587	0.333333	0.38
33114896	0.0433333	0.0
35499448	0.0233333	0.196667
36733417	0.00666667	0.0
36863533	0.0233333	0.19
39430346	0.0833333	0.486667
40375992	0.0433333	0.276667
40537949	0.113333	0.176667
41165431	0.113333	0.3
42195815	0.0966667	0.326667
43168208	0.0966667	0.733333
43693383	0.123333	0.373333
45379878	0.373333	0.763333
45609340	0.47	0.953333
46173716	0.186667	0.79
46866430	0.01	0.0
47048074	0.0233333	0.183333
49220377	0.0133333	0.0
49613178	0.6	1.0
50752115	0.05	0.253333
51507954	0.13	0.643333
51822497	0.03	0.0266667
52528589	0.446667	0.963333
53303741	0.0233333	0.0
53790973	0.256667	0.856667
54026781	0.206667	0.5
54894929	0.386667	0.706667
55616136	0.57	0.996667
57009090	0.0266667	0.01
57060100	0.0466667	0.0266667
58176785	0.136667	0.37
58460188	0.5	0.936667
58860012	0.02	0.0566667
59703696	0.09	0.386667
60519056	0.06	0.363333
62857097	0.03	0.02
63510033	0.0166667	0.0
66004696	0.0866667	0.11
66240084	0.19	0.776667
66859993	0.316667	0.87
66937487	0.00666667	0.00666667
67630852	0.06	0.43
69416938	0.0633333	0.273333
70451926	0.0566667	0.366667
71039110	0.0166667	0.0
71321665	0.163333	0.65
71772768	0.126667	0.826667
72264082	0.01	0.0
72352365	0.0533333	0.343333
73796809	0.02	0.0
74210131	0.2	0.363333
74235260	0.0266667	0.0533333
77707206	0.01	0.0
79182171	0.123333	0.00666667
79454494	0.13	0.386667
80494647	0.0533333	0.01
80639915	0.01	0.0466667
83251683	0.0666667	0.163333
83588933	0.0266667	0.166667
84255528	0.576667	0.973333
85765789	0.00666667	0.0
88248840	0.123333	0.196667
