Pos	F0_freq	F60_freq
2245404	0.233333	0.566667
4528622	0.00333333	0.0
5049466	0.393333	0.723333
6628840	0.43	0.933333
7495139	0.03	0.206667
8621469	0.443333	0.923333
8689736	0.0666667	0.15
10711374	0.123333	0.413333
12660942	0.216667	0.316667
13448522	0.03	0.0
15005929	0.09	0.436667
15727620	0.00333333	0.0
18316355	0.306667	0.936667
18547865	0.02	0.0
19868639	0.0833333	0.0
22147473	0.126667	0.423333
22339426	0.01	0.0
24339303	0.03	0.0
25458768	0.0166667	0.0
25794376	0.0833333	0.00333333
25828495	0.0433333	0.0466667
27440095	0.00333333	0.08
27536515	0.373333	0.916667
30206453	0.186667	0.886667
30540332	0.0666667	0.633333
30651125	0.116667	0.206667
32780587	0.333333	0.596667
33114896	0.0433333	0.0633333
35499448	0.0233333	0.276667
36733417	0.00666667	0.146667
36863533	0.0233333	0.0766667
39430346	0.0833333	0.0633333
40375992	0.0433333	0.0
40537949	0.113333	0.41
41165431	0.113333	0.123333
42195815	0.0966667	0.17
43168208	0.0966667	0.126667
43693383	0.123333	0.746667
45379878	0.373333	0.946667
45609340	0.47	0.856667
46173716	0.186667	0.463333
46866430	0.01	0.0
47048074	0.0233333	0.436667
49220377	0.0133333	0.0
49613178	0.6	0.983333
50752115	0.05	0.1
51507954	0.13	0.31
51822497	0.03	0.23
52528589	0.446667	0.903333
53303741	0.0233333	0.0
53790973	0.256667	0.623333
54026781	0.206667	0.413333
54894929	0.386667	0.93
55616136	0.57	0.993333
57009090	0.0266667	0.23
57060100	0.0466667	0.213333
58176785	0.136667	0.263333
58460188	0.5	0.933333
58860012	0.02	0.0
59703696	0.09	0.52
60519056	0.06	0.31
62857097	0.03	0.133333
63510033	0.0166667	0.0
66004696	0.0866667	0.603333
66240084	0.19	0.753333
66859993	0.316667	0.72
66937487	0.00666667	0.0
67630852	0.06	0.263333
69416938	0.0633333	0.0266667
70451926	0.0566667	0.12
71039110	0.0166667	0.0
71321665	0.163333	0.823333
71772768	0.126667	0.343333
72264082	0.01	0.0
72352365	0.0533333	0.343333
73796809	0.02	0.0
74210131	0.2	0.493333
74235260	0.0266667	0.256667
77707206	0.01	0.0766667
79182171	0.123333	0.253333
79454494	0.13	0.156667
80494647	0.0533333	0.353333
80639915	0.01	0.0
83251683	0.0666667	0.123333
83588933	0.0266667	0.0
84255528	0.576667	1.0
85765789	0.00666667	0.0
88248840	0.123333	0.563333
