Pos	F0_freq	F60_freq
2245404	0.233333	0.61
4528622	0.00333333	0.0
5049466	0.393333	0.9
6628840	0.43	0.966667
7495139	0.03	0.0
8621469	0.443333	0.963333
8689736	0.0666667	0.736667
10711374	0.123333	0.14
12660942	0.216667	0.536667
13448522	0.03	0.44
15005929	0.09	0.423333
15727620	0.00333333	0.0
18316355	0.306667	0.986667
18547865	0.02	0.1
19868639	0.0833333	0.39
22147473	0.126667	0.843333
22339426	0.01	0.0
24339303	0.03	0.57
25458768	0.0166667	0.213333
25794376	0.0833333	0.573333
25828495	0.0433333	0.106667
27440095	0.00333333	0.0
27536515	0.373333	0.933333
30206453	0.186667	0.91
30540332	0.0666667	0.256667
30651125	0.116667	0.56
32780587	0.333333	0.77
33114896	0.0433333	0.45
35499448	0.0233333	0.166667
36733417	0.00666667	0.0
36863533	0.0233333	0.0
39430346	0.0833333	0.723333
40375992	0.0433333	0.366667
40537949	0.113333	0.803333
41165431	0.113333	0.48
42195815	0.0966667	0.44
43168208	0.0966667	0.636667
43693383	0.123333	0.566667
45379878	0.373333	0.963333
45609340	0.47	0.976667
46173716	0.186667	0.75
46866430	0.01	0.0
47048074	0.0233333	0.08
49220377	0.0133333	0.123333
49613178	0.6	1.0
50752115	0.05	0.0533333
51507954	0.13	0.43
51822497	0.03	0.333333
52528589	0.446667	0.75
53303741	0.0233333	0.6
53790973	0.256667	0.503333
54026781	0.206667	0.82
54894929	0.386667	0.773333
55616136	0.57	0.99
57009090	0.0266667	0.343333
57060100	0.0466667	0.26
58176785	0.136667	0.55
58460188	0.5	1.0
58860012	0.02	0.01
59703696	0.09	0.87
60519056	0.06	0.00666667
62857097	0.03	0.176667
63510033	0.0166667	0.0
66004696	0.0866667	0.623333
66240084	0.19	0.333333
66859993	0.316667	0.976667
66937487	0.00666667	0.0633333
67630852	0.06	0.49
69416938	0.0633333	0.256667
70451926	0.0566667	0.07
71039110	0.0166667	0.0766667
71321665	0.163333	0.813333
71772768	0.126667	0.82
72264082	0.01	0.103333
72352365	0.0533333	0.23
73796809	0.02	0.596667
74210131	0.2	0.37
74235260	0.0266667	0.0
77707206	0.01	0.486667
79182171	0.123333	0.396667
79454494	0.13	0.233333
80494647	0.0533333	0.393333
80639915	0.01	0.533333
83251683	0.0666667	0.553333
83588933	0.0266667	0.0
84255528	0.576667	1.0
85765789	0.00666667	0.0
88248840	0.123333	0.803333
