Pos	F0_freq	F60_freq
2245404	0.233333	0.823333
4528622	0.00333333	0.0
5049466	0.393333	0.83
6628840	0.43	0.953333
7495139	0.03	0.166667
8621469	0.443333	0.97
8689736	0.0666667	0.00666667
10711374	0.123333	0.716667
12660942	0.216667	0.983333
13448522	0.03	0.0366667
15005929	0.09	0.0533333
15727620	0.00333333	0.0
18316355	0.306667	0.97
18547865	0.02	0.0
19868639	0.0833333	0.193333
22147473	0.126667	0.4
22339426	0.01	0.243333
24339303	0.03	0.293333
25458768	0.0166667	0.0333333
25794376	0.0833333	0.766667
25828495	0.0433333	0.136667
27440095	0.00333333	0.536667
27536515	0.373333	0.986667
30206453	0.186667	0.93
30540332	0.0666667	0.443333
30651125	0.116667	0.533333
32780587	0.333333	0.846667
33114896	0.0433333	0.356667
35499448	0.0233333	0.25
36733417	0.00666667	0.94
36863533	0.0233333	0.0733333
39430346	0.0833333	0.753333
40375992	0.0433333	0.773333
40537949	0.113333	0.8
41165431	0.113333	0.933333
42195815	0.0966667	0.63
43168208	0.0966667	0.103333
43693383	0.123333	0.846667
45379878	0.373333	0.993333
45609340	0.47	0.896667
46173716	0.186667	0.84
46866430	0.01	0.0
47048074	0.0233333	0.0
49220377	0.0133333	0.566667
49613178	0.6	1.0
50752115	0.05	0.793333
51507954	0.13	0.706667
51822497	0.03	0.48
52528589	0.446667	0.906667
53303741	0.0233333	0.276667
53790973	0.256667	0.933333
54026781	0.206667	0.506667
54894929	0.386667	0.836667
55616136	0.57	0.996667
57009090	0.0266667	0.543333
57060100	0.0466667	0.0
58176785	0.136667	0.803333
58460188	0.5	0.996667
58860012	0.02	0.446667
59703696	0.09	0.386667
60519056	0.06	0.736667
62857097	0.03	0.04
63510033	0.0166667	0.663333
66004696	0.0866667	0.266667
66240084	0.19	0.543333
66859993	0.316667	0.94
66937487	0.00666667	0.0
67630852	0.06	0.356667
69416938	0.0633333	0.176667
70451926	0.0566667	0.796667
71039110	0.0166667	0.0
71321665	0.163333	0.596667
71772768	0.126667	0.206667
72264082	0.01	0.0
72352365	0.0533333	0.8
73796809	0.02	0.6
74210131	0.2	0.47
74235260	0.0266667	0.0
77707206	0.01	0.406667
79182171	0.123333	0.56
79454494	0.13	0.32
80494647	0.0533333	0.486667
80639915	0.01	0.0
83251683	0.0666667	0.0
83588933	0.0266667	0.0
84255528	0.576667	1.0
85765789	0.00666667	0.0
88248840	0.123333	0.716667
