Pos	F0_freq	F60_freq
2245404	0.233333	0.793333
4528622	0.00333333	0.0
5049466	0.393333	0.983333
6628840	0.43	0.996667
7495139	0.03	0.553333
8621469	0.443333	0.963333
8689736	0.0666667	0.26
10711374	0.123333	0.65
12660942	0.216667	0.85
13448522	0.03	0.18
15005929	0.09	0.723333
15727620	0.00333333	0.0333333
18316355	0.306667	0.963333
18547865	0.02	0.16
19868639	0.0833333	0.323333
22147473	0.126667	0.14
22339426	0.01	0.0
24339303	0.03	0.0133333
25458768	0.0166667	0.386667
25794376	0.0833333	0.353333
25828495	0.0433333	0.466667
27440095	0.00333333	0.403333
27536515	0.373333	0.99
30206453	0.186667	0.873333
30540332	0.0666667	0.26
30651125	0.116667	0.476667
32780587	0.333333	0.826667
33114896	0.0433333	0.203333
35499448	0.0233333	0.27
36733417	0.00666667	0.84
36863533	0.0233333	0.02
39430346	0.0833333	0.71
40375992	0.0433333	0.866667
40537949	0.113333	0.906667
41165431	0.113333	0.843333
42195815	0.0966667	0.693333
43168208	0.0966667	0.266667
43693383	0.123333	0.646667
45379878	0.373333	0.906667
45609340	0.47	0.99
46173716	0.186667	0.596667
46866430	0.01	0.0
47048074	0.0233333	0.183333
49220377	0.0133333	0.253333
49613178	0.6	1.0
50752115	0.05	0.433333
51507954	0.13	0.183333
51822497	0.03	0.106667
52528589	0.446667	0.833333
53303741	0.0233333	0.216667
53790973	0.256667	0.726667
54026781	0.206667	0.403333
54894929	0.386667	0.993333
55616136	0.57	1.0
57009090	0.0266667	0.386667
57060100	0.0466667	0.136667
58176785	0.136667	0.64
58460188	0.5	1.0
58860012	0.02	0.506667
59703696	0.09	0.416667
60519056	0.06	0.433333
62857097	0.03	0.00666667
63510033	0.0166667	0.393333
66004696	0.0866667	0.376667
66240084	0.19	0.816667
66859993	0.316667	0.973333
66937487	0.00666667	0.0
67630852	0.06	0.0
69416938	0.0633333	0.243333
70451926	0.0566667	0.706667
71039110	0.0166667	0.0
71321665	0.163333	0.736667
71772768	0.126667	0.61
72264082	0.01	0.0
72352365	0.0533333	0.0766667
73796809	0.02	0.253333
74210131	0.2	0.266667
74235260	0.0266667	0.396667
77707206	0.01	0.463333
79182171	0.123333	0.32
79454494	0.13	0.536667
80494647	0.0533333	0.28
80639915	0.01	0.386667
83251683	0.0666667	0.0
83588933	0.0266667	0.0
84255528	0.576667	0.983333
85765789	0.00666667	0.693333
88248840	0.123333	0.646667
