Pos	F0_freq	F60_freq
2245404	0.233333	0.88
4528622	0.00333333	0.143333
5049466	0.393333	0.91
6628840	0.43	0.956667
7495139	0.03	0.276667
8621469	0.443333	0.996667
8689736	0.0666667	0.746667
10711374	0.123333	0.466667
12660942	0.216667	0.45
13448522	0.03	0.0
15005929	0.09	0.716667
15727620	0.00333333	0.0
18316355	0.306667	0.993333
18547865	0.02	0.106667
19868639	0.0833333	0.28
22147473	0.126667	0.85
22339426	0.01	0.0
24339303	0.03	0.38
25458768	0.0166667	0.186667
25794376	0.0833333	0.683333
25828495	0.0433333	0.59
27440095	0.00333333	0.0
27536515	0.373333	1.0
30206453	0.186667	0.86
30540332	0.0666667	0.713333
30651125	0.116667	0.59
32780587	0.333333	0.753333
33114896	0.0433333	0.04
35499448	0.0233333	0.19
36733417	0.00666667	0.0
36863533	0.0233333	0.0
39430346	0.0833333	0.37
40375992	0.0433333	0.513333
40537949	0.113333	0.633333
41165431	0.113333	0.776667
42195815	0.0966667	0.686667
43168208	0.0966667	0.04
43693383	0.123333	0.523333
45379878	0.373333	0.966667
45609340	0.47	0.946667
46173716	0.186667	0.856667
46866430	0.01	0.0
47048074	0.0233333	0.0766667
49220377	0.0133333	0.29
49613178	0.6	1.0
50752115	0.05	0.31
51507954	0.13	0.57
51822497	0.03	0.0
52528589	0.446667	0.986667
53303741	0.0233333	0.0
53790973	0.256667	0.973333
54026781	0.206667	0.81
54894929	0.386667	0.96
55616136	0.57	0.933333
57009090	0.0266667	0.0
57060100	0.0466667	0.0133333
58176785	0.136667	0.753333
58460188	0.5	1.0
58860012	0.02	0.1
59703696	0.09	0.786667
60519056	0.06	0.473333
62857097	0.03	0.0533333
63510033	0.0166667	0.833333
66004696	0.0866667	0.686667
66240084	0.19	0.683333
66859993	0.316667	0.933333
66937487	0.00666667	0.283333
67630852	0.06	0.0366667
69416938	0.0633333	0.0
70451926	0.0566667	0.483333
71039110	0.0166667	0.0
71321665	0.163333	0.843333
71772768	0.126667	0.4
72264082	0.01	0.0
72352365	0.0533333	0.0
73796809	0.02	0.45
74210131	0.2	0.873333
74235260	0.0266667	0.106667
77707206	0.01	0.316667
79182171	0.123333	0.24
79454494	0.13	0.366667
80494647	0.0533333	0.0866667
80639915	0.01	0.0
83251683	0.0666667	0.18
83588933	0.0266667	0.0
84255528	0.576667	0.946667
85765789	0.00666667	0.0
88248840	0.123333	0.693333
