Pos	F0_freq	F60_freq
2245404	0.233333	0.96
4528622	0.00333333	0.0
5049466	0.393333	0.866667
6628840	0.43	0.986667
7495139	0.03	0.04
8621469	0.443333	0.963333
8689736	0.0666667	0.336667
10711374	0.123333	0.81
12660942	0.216667	0.836667
13448522	0.03	0.283333
15005929	0.09	0.733333
15727620	0.00333333	0.0
18316355	0.306667	0.996667
18547865	0.02	0.833333
19868639	0.0833333	0.463333
22147473	0.126667	0.493333
22339426	0.01	0.0
24339303	0.03	0.81
25458768	0.0166667	0.0666667
25794376	0.0833333	0.25
25828495	0.0433333	0.31
27440095	0.00333333	0.0
27536515	0.373333	0.873333
30206453	0.186667	0.84
30540332	0.0666667	0.23
30651125	0.116667	0.446667
32780587	0.333333	0.88
33114896	0.0433333	0.25
35499448	0.0233333	0.196667
36733417	0.00666667	0.74
36863533	0.0233333	0.02
39430346	0.0833333	0.623333
40375992	0.0433333	0.426667
40537949	0.113333	0.503333
41165431	0.113333	0.816667
42195815	0.0966667	0.896667
43168208	0.0966667	0.22
43693383	0.123333	0.643333
45379878	0.373333	0.976667
45609340	0.47	0.993333
46173716	0.186667	0.85
46866430	0.01	0.0
47048074	0.0233333	0.06
49220377	0.0133333	0.06
49613178	0.6	1.0
50752115	0.05	0.256667
51507954	0.13	0.75
51822497	0.03	0.0
52528589	0.446667	0.74
53303741	0.0233333	0.346667
53790973	0.256667	0.89
54026781	0.206667	0.83
54894929	0.386667	0.863333
55616136	0.57	0.98
57009090	0.0266667	0.0
57060100	0.0466667	0.51
58176785	0.136667	0.536667
58460188	0.5	1.0
58860012	0.02	0.07
59703696	0.09	0.21
60519056	0.06	0.383333
62857097	0.03	0.0466667
63510033	0.0166667	0.0833333
66004696	0.0866667	0.63
66240084	0.19	0.633333
66859993	0.316667	0.663333
66937487	0.00666667	0.0
67630852	0.06	0.286667
69416938	0.0633333	0.0
70451926	0.0566667	0.286667
71039110	0.0166667	0.54
71321665	0.163333	0.743333
71772768	0.126667	0.446667
72264082	0.01	0.0
72352365	0.0533333	0.593333
73796809	0.02	0.413333
74210131	0.2	0.856667
74235260	0.0266667	0.0433333
77707206	0.01	0.0433333
79182171	0.123333	0.243333
79454494	0.13	0.61
80494647	0.0533333	0.66
80639915	0.01	0.0
83251683	0.0666667	0.72
83588933	0.0266667	0.06
84255528	0.576667	1.0
85765789	0.00666667	0.683333
88248840	0.123333	0.206667
