Pos	F0_freq	F60_freq
2245404	0.233333	0.633333
4528622	0.00333333	0.1
5049466	0.393333	0.906667
6628840	0.43	1.0
7495139	0.03	0.176667
8621469	0.443333	0.973333
8689736	0.0666667	0.463333
10711374	0.123333	0.843333
12660942	0.216667	0.923333
13448522	0.03	0.06
15005929	0.09	0.643333
15727620	0.00333333	0.0
18316355	0.306667	0.97
18547865	0.02	0.01
19868639	0.0833333	0.13
22147473	0.126667	0.61
22339426	0.01	0.236667
24339303	0.03	0.24
25458768	0.0166667	0.296667
25794376	0.0833333	0.713333
25828495	0.0433333	0.263333
27440095	0.00333333	0.0
27536515	0.373333	0.933333
30206453	0.186667	0.563333
30540332	0.0666667	0.293333
30651125	0.116667	0.613333
32780587	0.333333	0.86
33114896	0.0433333	0.00333333
35499448	0.0233333	0.35
36733417	0.00666667	0.0
36863533	0.0233333	0.0466667
39430346	0.0833333	0.4
40375992	0.0433333	0.906667
40537949	0.113333	0.943333
41165431	0.113333	0.916667
42195815	0.0966667	0.83
43168208	0.0966667	0.156667
43693383	0.123333	0.576667
45379878	0.373333	0.993333
45609340	0.47	0.98
46173716	0.186667	0.436667
46866430	0.01	0.186667
47048074	0.0233333	0.0
49220377	0.0133333	0.0
49613178	0.6	1.0
50752115	0.05	0.146667
51507954	0.13	0.44
51822497	0.03	0.0433333
52528589	0.446667	0.973333
53303741	0.0233333	0.123333
53790973	0.256667	0.966667
54026781	0.206667	0.153333
54894929	0.386667	0.88
55616136	0.57	0.913333
57009090	0.0266667	0.286667
57060100	0.0466667	0.486667
58176785	0.136667	0.423333
58460188	0.5	1.0
58860012	0.02	0.356667
59703696	0.09	0.19
60519056	0.06	0.0
62857097	0.03	0.14
63510033	0.0166667	0.0
66004696	0.0866667	0.816667
66240084	0.19	0.806667
66859993	0.316667	0.97
66937487	0.00666667	0.0
67630852	0.06	0.126667
69416938	0.0633333	0.416667
70451926	0.0566667	0.0
71039110	0.0166667	0.283333
71321665	0.163333	0.69
71772768	0.126667	0.686667
72264082	0.01	0.23
72352365	0.0533333	0.47
73796809	0.02	0.576667
74210131	0.2	0.89
74235260	0.0266667	0.23
77707206	0.01	0.0933333
79182171	0.123333	0.383333
79454494	0.13	0.0366667
80494647	0.0533333	0.15
80639915	0.01	0.09
83251683	0.0666667	0.313333
83588933	0.0266667	0.28
84255528	0.576667	0.996667
85765789	0.00666667	0.22
88248840	0.123333	0.526667
