Pos	F0_freq	F60_freq
2245404	0.233333	0.583333
4528622	0.00333333	0.0
5049466	0.393333	0.933333
6628840	0.43	0.993333
7495139	0.03	0.0
8621469	0.443333	0.99
8689736	0.0666667	0.08
10711374	0.123333	0.766667
12660942	0.216667	0.856667
13448522	0.03	0.07
15005929	0.09	0.486667
15727620	0.00333333	0.0
18316355	0.306667	0.993333
18547865	0.02	0.0933333
19868639	0.0833333	0.41
22147473	0.126667	0.0766667
22339426	0.01	0.0
24339303	0.03	0.663333
25458768	0.0166667	0.0
25794376	0.0833333	0.58
25828495	0.0433333	0.35
27440095	0.00333333	0.0
27536515	0.373333	0.98
30206453	0.186667	0.91
30540332	0.0666667	0.813333
30651125	0.116667	0.806667
32780587	0.333333	0.8
33114896	0.0433333	0.226667
35499448	0.0233333	0.0
36733417	0.00666667	0.76
36863533	0.0233333	0.236667
39430346	0.0833333	0.533333
40375992	0.0433333	0.59
40537949	0.113333	0.87
41165431	0.113333	0.52
42195815	0.0966667	0.283333
43168208	0.0966667	0.236667
43693383	0.123333	0.12
45379878	0.373333	0.76
45609340	0.47	0.893333
46173716	0.186667	0.61
46866430	0.01	0.0
47048074	0.0233333	0.11
49220377	0.0133333	0.0
49613178	0.6	1.0
50752115	0.05	0.36
51507954	0.13	0.656667
51822497	0.03	0.173333
52528589	0.446667	0.953333
53303741	0.0233333	0.126667
53790973	0.256667	0.98
54026781	0.206667	0.646667
54894929	0.386667	0.846667
55616136	0.57	0.996667
57009090	0.0266667	0.223333
57060100	0.0466667	0.123333
58176785	0.136667	0.566667
58460188	0.5	0.993333
58860012	0.02	0.0
59703696	0.09	0.756667
60519056	0.06	0.406667
62857097	0.03	0.0
63510033	0.0166667	0.583333
66004696	0.0866667	0.713333
66240084	0.19	0.913333
66859993	0.316667	0.976667
66937487	0.00666667	0.0
67630852	0.06	0.626667
69416938	0.0633333	0.0
70451926	0.0566667	0.356667
71039110	0.0166667	0.576667
71321665	0.163333	0.81
71772768	0.126667	0.16
72264082	0.01	0.0
72352365	0.0533333	0.49
73796809	0.02	0.31
74210131	0.2	0.83
74235260	0.0266667	0.183333
77707206	0.01	0.176667
79182171	0.123333	0.34
79454494	0.13	0.38
80494647	0.0533333	0.0366667
80639915	0.01	0.193333
83251683	0.0666667	0.0
83588933	0.0266667	0.0
84255528	0.576667	0.906667
85765789	0.00666667	0.133333
88248840	0.123333	0.78
