Pos	F0_freq	F60_freq
2245404	0.233333	0.663333
4528622	0.00333333	0.0
5049466	0.393333	0.98
6628840	0.43	0.99
7495139	0.03	0.133333
8621469	0.443333	0.936667
8689736	0.0666667	0.58
10711374	0.123333	0.736667
12660942	0.216667	0.956667
13448522	0.03	0.27
15005929	0.09	0.64
15727620	0.00333333	0.0
18316355	0.306667	0.873333
18547865	0.02	0.0
19868639	0.0833333	0.516667
22147473	0.126667	0.583333
22339426	0.01	0.0
24339303	0.03	0.696667
25458768	0.0166667	0.29
25794376	0.0833333	0.936667
25828495	0.0433333	0.24
27440095	0.00333333	0.716667
27536515	0.373333	0.986667
30206453	0.186667	0.746667
30540332	0.0666667	0.41
30651125	0.116667	0.42
32780587	0.333333	0.903333
33114896	0.0433333	0.323333
35499448	0.0233333	0.0
36733417	0.00666667	0.766667
36863533	0.0233333	0.0
39430346	0.0833333	0.306667
40375992	0.0433333	0.09
40537949	0.113333	0.51
41165431	0.113333	0.38
42195815	0.0966667	0.646667
43168208	0.0966667	0.153333
43693383	0.123333	0.153333
45379878	0.373333	1.0
45609340	0.47	0.996667
46173716	0.186667	0.803333
46866430	0.01	0.0
47048074	0.0233333	0.0
49220377	0.0133333	0.743333
49613178	0.6	1.0
50752115	0.05	0.463333
51507954	0.13	0.516667
51822497	0.03	0.0
52528589	0.446667	0.443333
53303741	0.0233333	0.52
53790973	0.256667	0.866667
54026781	0.206667	0.336667
54894929	0.386667	0.93
55616136	0.57	0.943333
57009090	0.0266667	0.0
57060100	0.0466667	0.37
58176785	0.136667	0.926667
58460188	0.5	1.0
58860012	0.02	0.216667
59703696	0.09	0.196667
60519056	0.06	0.6
62857097	0.03	0.116667
63510033	0.0166667	0.22
66004696	0.0866667	0.37
66240084	0.19	0.616667
66859993	0.316667	0.973333
66937487	0.00666667	0.0
67630852	0.06	0.52
69416938	0.0633333	0.0566667
70451926	0.0566667	0.23
71039110	0.0166667	0.0
71321665	0.163333	0.78
71772768	0.126667	0.84
72264082	0.01	0.0
72352365	0.0533333	0.536667
73796809	0.02	0.77
74210131	0.2	0.983333
74235260	0.0266667	0.166667
77707206	0.01	0.0
79182171	0.123333	0.586667
79454494	0.13	0.696667
80494647	0.0533333	0.19
80639915	0.01	0.0
83251683	0.0666667	0.29
83588933	0.0266667	0.113333
84255528	0.576667	1.0
85765789	0.00666667	0.0
88248840	0.123333	0.553333
