Pos	F0_freq	F60_freq
2245404	0.233333	0.796667
4528622	0.00333333	0.0
5049466	0.393333	0.906667
6628840	0.43	0.966667
7495139	0.03	0.0
8621469	0.443333	0.9
8689736	0.0666667	0.686667
10711374	0.123333	0.0166667
12660942	0.216667	0.543333
13448522	0.03	0.286667
15005929	0.09	0.646667
15727620	0.00333333	0.0
18316355	0.306667	0.986667
18547865	0.02	0.793333
19868639	0.0833333	0.726667
22147473	0.126667	0.77
22339426	0.01	0.246667
24339303	0.03	0.0
25458768	0.0166667	0.173333
25794376	0.0833333	0.91
25828495	0.0433333	0.883333
27440095	0.00333333	0.603333
27536515	0.373333	0.99
30206453	0.186667	0.793333
30540332	0.0666667	0.726667
30651125	0.116667	0.353333
32780587	0.333333	0.923333
33114896	0.0433333	0.233333
35499448	0.0233333	0.00333333
36733417	0.00666667	0.0
36863533	0.0233333	0.0
39430346	0.0833333	0.426667
40375992	0.0433333	0.6
40537949	0.113333	0.433333
41165431	0.113333	0.5
42195815	0.0966667	0.376667
43168208	0.0966667	0.583333
43693383	0.123333	0.65
45379878	0.373333	0.933333
45609340	0.47	0.933333
46173716	0.186667	0.443333
46866430	0.01	0.0433333
47048074	0.0233333	0.0
49220377	0.0133333	0.706667
49613178	0.6	1.0
50752115	0.05	0.0
51507954	0.13	0.766667
51822497	0.03	0.283333
52528589	0.446667	0.963333
53303741	0.0233333	0.0
53790973	0.256667	0.946667
54026781	0.206667	0.803333
54894929	0.386667	0.77
55616136	0.57	0.916667
57009090	0.0266667	0.13
57060100	0.0466667	0.413333
58176785	0.136667	0.806667
58460188	0.5	1.0
58860012	0.02	0.573333
59703696	0.09	0.423333
60519056	0.06	0.126667
62857097	0.03	0.69
63510033	0.0166667	0.483333
66004696	0.0866667	0.586667
66240084	0.19	0.353333
66859993	0.316667	0.946667
66937487	0.00666667	0.0
67630852	0.06	0.256667
69416938	0.0633333	0.12
70451926	0.0566667	0.373333
71039110	0.0166667	0.0366667
71321665	0.163333	0.836667
71772768	0.126667	0.496667
72264082	0.01	0.306667
72352365	0.0533333	0.286667
73796809	0.02	0.35
74210131	0.2	0.793333
74235260	0.0266667	0.02
77707206	0.01	0.44
79182171	0.123333	0.453333
79454494	0.13	0.646667
80494647	0.0533333	0.353333
80639915	0.01	0.0566667
83251683	0.0666667	0.413333
83588933	0.0266667	0.0833333
84255528	0.576667	0.99
85765789	0.00666667	0.0
88248840	0.123333	0.61
