Pos	F0_freq	F60_freq
2245404	0.233333	0.95
4528622	0.00333333	0.0
5049466	0.393333	1.0
6628840	0.43	1.0
7495139	0.03	0.0866667
8621469	0.443333	0.883333
8689736	0.0666667	0.343333
10711374	0.123333	0.68
12660942	0.216667	0.676667
13448522	0.03	0.356667
15005929	0.09	0.873333
15727620	0.00333333	0.0
18316355	0.306667	0.98
18547865	0.02	0.0
19868639	0.0833333	0.543333
22147473	0.126667	0.92
22339426	0.01	0.04
24339303	0.03	0.52
25458768	0.0166667	0.133333
25794376	0.0833333	0.276667
25828495	0.0433333	0.21
27440095	0.00333333	0.0
27536515	0.373333	0.956667
30206453	0.186667	0.906667
30540332	0.0666667	0.22
30651125	0.116667	0.67
32780587	0.333333	0.71
33114896	0.0433333	0.0933333
35499448	0.0233333	0.0
36733417	0.00666667	0.45
36863533	0.0233333	0.403333
39430346	0.0833333	0.886667
40375992	0.0433333	0.123333
40537949	0.113333	0.236667
41165431	0.113333	0.486667
42195815	0.0966667	0.723333
43168208	0.0966667	0.583333
43693383	0.123333	0.703333
45379878	0.373333	0.826667
45609340	0.47	0.96
46173716	0.186667	0.666667
46866430	0.01	0.0
47048074	0.0233333	0.37
49220377	0.0133333	0.0
49613178	0.6	1.0
50752115	0.05	0.0766667
51507954	0.13	0.65
51822497	0.03	0.353333
52528589	0.446667	0.966667
53303741	0.0233333	0.0
53790973	0.256667	0.6
54026781	0.206667	0.846667
54894929	0.386667	0.786667
55616136	0.57	0.776667
57009090	0.0266667	0.0966667
57060100	0.0466667	0.18
58176785	0.136667	0.266667
58460188	0.5	1.0
58860012	0.02	0.18
59703696	0.09	0.623333
60519056	0.06	0.35
62857097	0.03	0.296667
63510033	0.0166667	0.666667
66004696	0.0866667	0.523333
66240084	0.19	0.47
66859993	0.316667	0.953333
66937487	0.00666667	0.2
67630852	0.06	0.663333
69416938	0.0633333	0.0
70451926	0.0566667	0.626667
71039110	0.0166667	0.0266667
71321665	0.163333	0.706667
71772768	0.126667	0.42
72264082	0.01	0.0
72352365	0.0533333	0.183333
73796809	0.02	0.76
74210131	0.2	0.913333
74235260	0.0266667	0.0
77707206	0.01	0.536667
79182171	0.123333	0.59
79454494	0.13	0.473333
80494647	0.0533333	0.06
80639915	0.01	0.366667
83251683	0.0666667	0.136667
83588933	0.0266667	0.0333333
84255528	0.576667	0.993333
85765789	0.00666667	0.113333
88248840	0.123333	0.24
