Pos	F0_freq	F60_freq
2245404	0.233333	0.78
4528622	0.00333333	0.0
5049466	0.393333	0.976667
6628840	0.43	1.0
7495139	0.03	0.396667
8621469	0.443333	0.743333
8689736	0.0666667	0.213333
10711374	0.123333	0.51
12660942	0.216667	0.623333
13448522	0.03	0.126667
15005929	0.09	0.643333
15727620	0.00333333	0.323333
18316355	0.306667	0.96
18547865	0.02	0.0
19868639	0.0833333	0.55
22147473	0.126667	0.84
22339426	0.01	0.0
24339303	0.03	0.563333
25458768	0.0166667	0.356667
25794376	0.0833333	0.55
25828495	0.0433333	0.746667
27440095	0.00333333	0.0
27536515	0.373333	0.976667
30206453	0.186667	0.906667
30540332	0.0666667	0.153333
30651125	0.116667	0.243333
32780587	0.333333	0.83
33114896	0.0433333	0.646667
35499448	0.0233333	0.0
36733417	0.00666667	0.413333
36863533	0.0233333	0.15
39430346	0.0833333	0.516667
40375992	0.0433333	0.44
40537949	0.113333	0.723333
41165431	0.113333	0.286667
42195815	0.0966667	0.0
43168208	0.0966667	0.223333
43693383	0.123333	0.75
45379878	0.373333	1.0
45609340	0.47	0.99
46173716	0.186667	0.646667
46866430	0.01	0.143333
47048074	0.0233333	0.0733333
49220377	0.0133333	0.513333
49613178	0.6	1.0
50752115	0.05	0.356667
51507954	0.13	0.566667
51822497	0.03	0.116667
52528589	0.446667	0.976667
53303741	0.0233333	0.0
53790973	0.256667	0.93
54026781	0.206667	0.886667
54894929	0.386667	0.93
55616136	0.57	1.0
57009090	0.0266667	0.0433333
57060100	0.0466667	0.513333
58176785	0.136667	0.536667
58460188	0.5	0.98
58860012	0.02	0.473333
59703696	0.09	0.0966667
60519056	0.06	0.53
62857097	0.03	0.0
63510033	0.0166667	0.283333
66004696	0.0866667	0.203333
66240084	0.19	0.44
66859993	0.316667	0.986667
66937487	0.00666667	0.0
67630852	0.06	0.876667
69416938	0.0633333	0.113333
70451926	0.0566667	0.203333
71039110	0.0166667	0.0
71321665	0.163333	0.856667
71772768	0.126667	0.54
72264082	0.01	0.0
72352365	0.0533333	0.53
73796809	0.02	0.64
74210131	0.2	0.78
74235260	0.0266667	0.0
77707206	0.01	0.0
79182171	0.123333	0.206667
79454494	0.13	0.6
80494647	0.0533333	0.74
80639915	0.01	0.0
83251683	0.0666667	0.483333
83588933	0.0266667	0.0
84255528	0.576667	1.0
85765789	0.00666667	0.0
88248840	0.123333	0.12
