Pos	F0_freq	F60_freq
1	0.233333	0.85
2	0.00333333	0.0
3	0.393333	0.746667
4	0.43	1.0
5	0.03	0.0
6	0.443333	0.926667
7	0.0666667	0.176667
8	0.123333	0.213333
9	0.216667	0.72
10	0.03	0.0
11	0.09	0.1
12	0.00333333	0.0
13	0.306667	0.95
14	0.02	0.0533333
15	0.0833333	0.433333
16	0.126667	0.246667
17	0.01	0.0
18	0.03	0.233333
19	0.0166667	0.0
20	0.0833333	0.00333333
21	0.0433333	0.0
22	0.00333333	0.0
23	0.373333	0.953333
24	0.186667	0.773333
25	0.0666667	0.00333333
26	0.116667	0.19
27	0.333333	0.793333
28	0.0433333	0.0
29	0.0233333	0.18
30	0.00666667	0.196667
31	0.0233333	0.0
32	0.0833333	0.14
33	0.0433333	0.31
34	0.113333	0.34
35	0.113333	0.296667
36	0.0966667	0.226667
37	0.0966667	0.473333
38	0.123333	0.263333
39	0.373333	0.686667
40	0.47	0.946667
41	0.186667	0.25
42	0.01	0.0
43	0.0233333	0.0
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.14
47	0.13	0.433333
48	0.03	0.0
49	0.446667	0.99
50	0.0233333	0.0
51	0.256667	0.623333
52	0.206667	0.753333
53	0.386667	0.71
54	0.57	1.0
55	0.0266667	0.00666667
56	0.0466667	0.0
57	0.136667	0.51
58	0.5	0.966667
59	0.02	0.116667
60	0.09	0.28
61	0.06	0.273333
62	0.03	0.0933333
63	0.0166667	0.12
64	0.0866667	0.0833333
65	0.19	0.336667
66	0.316667	0.89
67	0.00666667	0.0
68	0.06	0.226667
69	0.0633333	0.00333333
70	0.0566667	0.02
71	0.0166667	0.0
72	0.163333	0.12
73	0.126667	0.246667
74	0.01	0.0233333
75	0.0533333	0.213333
76	0.02	0.0266667
77	0.2	0.846667
78	0.0266667	0.0533333
79	0.01	0.0
80	0.123333	0.43
81	0.13	0.55
82	0.0533333	0.0
83	0.01	0.0
84	0.0666667	0.246667
85	0.0266667	0.0
86	0.576667	0.993333
87	0.00666667	0.0
88	0.123333	0.256667
