Pos	F0_freq	F60_freq
1	0.233333	0.73
2	0.00333333	0.0
3	0.393333	0.833333
4	0.43	0.94
5	0.03	0.0
6	0.443333	0.9
7	0.0666667	0.263333
8	0.123333	0.0133333
9	0.216667	0.47
10	0.03	0.0
11	0.09	0.54
12	0.00333333	0.0
13	0.306667	0.98
14	0.02	0.0
15	0.0833333	0.0533333
16	0.126667	0.363333
17	0.01	0.0
18	0.03	0.0
19	0.0166667	0.0
20	0.0833333	0.84
21	0.0433333	0.123333
22	0.00333333	0.103333
23	0.373333	0.873333
24	0.186667	0.476667
25	0.0666667	0.23
26	0.116667	0.566667
27	0.333333	0.876667
28	0.0433333	0.0
29	0.0233333	0.01
30	0.00666667	0.0
31	0.0233333	0.103333
32	0.0833333	0.39
33	0.0433333	0.663333
34	0.113333	0.256667
35	0.113333	0.626667
36	0.0966667	0.386667
37	0.0966667	0.42
38	0.123333	0.156667
39	0.373333	0.783333
40	0.47	0.806667
41	0.186667	0.536667
42	0.01	0.0
43	0.0233333	0.343333
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.403333
47	0.13	0.343333
48	0.03	0.0733333
49	0.446667	0.79
50	0.0233333	0.04
51	0.256667	0.8
52	0.206667	0.603333
53	0.386667	0.943333
54	0.57	0.983333
55	0.0266667	0.07
56	0.0466667	0.39
57	0.136667	0.286667
58	0.5	0.986667
59	0.02	0.273333
60	0.09	0.49
61	0.06	0.0
62	0.03	0.0
63	0.0166667	0.08
64	0.0866667	0.133333
65	0.19	0.46
66	0.316667	0.886667
67	0.00666667	0.0
68	0.06	0.436667
69	0.0633333	0.0
70	0.0566667	0.253333
71	0.0166667	0.0
72	0.163333	0.656667
73	0.126667	0.36
74	0.01	0.0
75	0.0533333	0.0
76	0.02	0.0
77	0.2	0.786667
78	0.0266667	0.146667
79	0.01	0.0
80	0.123333	0.31
81	0.13	0.543333
82	0.0533333	0.326667
83	0.01	0.0366667
84	0.0666667	0.0866667
85	0.0266667	0.19
86	0.576667	0.99
87	0.00666667	0.0
88	0.123333	0.55
