Pos	F0_freq	F60_freq
1	0.233333	0.823333
2	0.00333333	0.0
3	0.393333	0.966667
4	0.43	0.866667
5	0.03	0.0
6	0.443333	0.926667
7	0.0666667	0.13
8	0.123333	0.513333
9	0.216667	0.783333
10	0.03	0.253333
11	0.09	0.293333
12	0.00333333	0.0
13	0.306667	0.66
14	0.02	0.0
15	0.0833333	0.156667
16	0.126667	0.386667
17	0.01	0.0
18	0.03	0.243333
19	0.0166667	0.3
20	0.0833333	0.08
21	0.0433333	0.0266667
22	0.00333333	0.0
23	0.373333	0.97
24	0.186667	0.53
25	0.0666667	0.42
26	0.116667	0.136667
27	0.333333	0.686667
28	0.0433333	0.34
29	0.0233333	0.103333
30	0.00666667	0.0
31	0.0233333	0.45
32	0.0833333	0.33
33	0.0433333	0.0
34	0.113333	0.176667
35	0.113333	0.0933333
36	0.0966667	0.296667
37	0.0966667	0.39
38	0.123333	0.33
39	0.373333	0.97
40	0.47	0.966667
41	0.186667	0.586667
42	0.01	0.0433333
43	0.0233333	0.01
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.4
47	0.13	0.136667
48	0.03	0.01
49	0.446667	0.993333
50	0.0233333	0.0433333
51	0.256667	0.586667
52	0.206667	0.71
53	0.386667	0.89
54	0.57	0.996667
55	0.0266667	0.14
56	0.0466667	0.316667
57	0.136667	0.51
58	0.5	0.99
59	0.02	0.0
60	0.09	0.123333
61	0.06	0.0133333
62	0.03	0.0
63	0.0166667	0.203333
64	0.0866667	0.29
65	0.19	0.583333
66	0.316667	0.853333
67	0.00666667	0.05
68	0.06	0.643333
69	0.0633333	0.05
70	0.0566667	0.316667
71	0.0166667	0.153333
72	0.163333	0.3
73	0.126667	0.47
74	0.01	0.0
75	0.0533333	0.0933333
76	0.02	0.0166667
77	0.2	0.376667
78	0.0266667	0.246667
79	0.01	0.0633333
80	0.123333	0.123333
81	0.13	0.09
82	0.0533333	0.176667
83	0.01	0.0
84	0.0666667	0.456667
85	0.0266667	0.0
86	0.576667	1.0
87	0.00666667	0.0
88	0.123333	0.0
