Pos	F0_freq	F60_freq
1	0.233333	0.746667
2	0.00333333	0.0
3	0.393333	0.826667
4	0.43	0.873333
5	0.03	0.0433333
6	0.443333	0.953333
7	0.0666667	0.2
8	0.123333	0.18
9	0.216667	0.62
10	0.03	0.0
11	0.09	0.496667
12	0.00333333	0.0
13	0.306667	0.93
14	0.02	0.0
15	0.0833333	0.0433333
16	0.126667	0.303333
17	0.01	0.0533333
18	0.03	0.0
19	0.0166667	0.0
20	0.0833333	0.0133333
21	0.0433333	0.0533333
22	0.00333333	0.0
23	0.373333	0.996667
24	0.186667	0.526667
25	0.0666667	0.0233333
26	0.116667	0.03
27	0.333333	0.733333
28	0.0433333	0.423333
29	0.0233333	0.283333
30	0.00666667	0.0
31	0.0233333	0.476667
32	0.0833333	0.33
33	0.0433333	0.343333
34	0.113333	0.803333
35	0.113333	0.156667
36	0.0966667	0.293333
37	0.0966667	0.0366667
38	0.123333	0.733333
39	0.373333	0.88
40	0.47	0.976667
41	0.186667	0.333333
42	0.01	0.0
43	0.0233333	0.0
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.403333
47	0.13	0.58
48	0.03	0.0
49	0.446667	0.97
50	0.0233333	0.176667
51	0.256667	0.533333
52	0.206667	0.483333
53	0.386667	0.87
54	0.57	1.0
55	0.0266667	0.0
56	0.0466667	0.07
57	0.136667	0.333333
58	0.5	1.0
59	0.02	0.0
60	0.09	0.563333
61	0.06	0.04
62	0.03	0.0566667
63	0.0166667	0.0
64	0.0866667	0.783333
65	0.19	0.743333
66	0.316667	0.816667
67	0.00666667	0.0
68	0.06	0.0
69	0.0633333	0.186667
70	0.0566667	0.223333
71	0.0166667	0.0
72	0.163333	0.223333
73	0.126667	0.313333
74	0.01	0.0
75	0.0533333	0.12
76	0.02	0.0933333
77	0.2	0.633333
78	0.0266667	0.196667
79	0.01	0.0
80	0.123333	0.343333
81	0.13	0.573333
82	0.0533333	0.25
83	0.01	0.313333
84	0.0666667	0.296667
85	0.0266667	0.21
86	0.576667	0.966667
87	0.00666667	0.0
88	0.123333	0.653333
