Pos	F0_freq	F60_freq
1	0.233333	0.78
2	0.00333333	0.0
3	0.393333	0.783333
4	0.43	0.93
5	0.03	0.356667
6	0.443333	0.923333
7	0.0666667	0.0733333
8	0.123333	0.37
9	0.216667	0.523333
10	0.03	0.15
11	0.09	0.153333
12	0.00333333	0.0
13	0.306667	0.96
14	0.02	0.09
15	0.0833333	0.393333
16	0.126667	0.216667
17	0.01	0.0
18	0.03	0.0733333
19	0.0166667	0.203333
20	0.0833333	0.0
21	0.0433333	0.156667
22	0.00333333	0.0
23	0.373333	0.83
24	0.186667	0.31
25	0.0666667	0.116667
26	0.116667	0.44
27	0.333333	0.793333
28	0.0433333	0.0266667
29	0.0233333	0.0
30	0.00666667	0.0
31	0.0233333	0.0
32	0.0833333	0.283333
33	0.0433333	0.00666667
34	0.113333	0.123333
35	0.113333	0.563333
36	0.0966667	0.383333
37	0.0966667	0.63
38	0.123333	0.476667
39	0.373333	0.963333
40	0.47	0.99
41	0.186667	0.7
42	0.01	0.33
43	0.0233333	0.0
44	0.0133333	0.37
45	0.6	0.99
46	0.05	0.14
47	0.13	0.11
48	0.03	0.0133333
49	0.446667	0.973333
50	0.0233333	0.05
51	0.256667	0.93
52	0.206667	0.843333
53	0.386667	0.82
54	0.57	1.0
55	0.0266667	0.0266667
56	0.0466667	0.0266667
57	0.136667	0.423333
58	0.5	1.0
59	0.02	0.0
60	0.09	0.433333
61	0.06	0.17
62	0.03	0.23
63	0.0166667	0.193333
64	0.0866667	0.23
65	0.19	0.593333
66	0.316667	0.923333
67	0.00666667	0.0
68	0.06	0.0
69	0.0633333	0.00666667
70	0.0566667	0.213333
71	0.0166667	0.0133333
72	0.163333	0.526667
73	0.126667	0.513333
74	0.01	0.34
75	0.0533333	0.126667
76	0.02	0.0
77	0.2	0.37
78	0.0266667	0.0
79	0.01	0.0866667
80	0.123333	0.483333
81	0.13	0.253333
82	0.0533333	0.0
83	0.01	0.0933333
84	0.0666667	0.0733333
85	0.0266667	0.0
86	0.576667	1.0
87	0.00666667	0.24
88	0.123333	0.726667
