Pos	F0_freq	F60_freq
1	0.233333	0.296667
2	0.00333333	0.0
3	0.393333	0.946667
4	0.43	0.826667
5	0.03	0.0133333
6	0.443333	0.99
7	0.0666667	0.0
8	0.123333	0.396667
9	0.216667	0.843333
10	0.03	0.0166667
11	0.09	0.45
12	0.00333333	0.0
13	0.306667	0.946667
14	0.02	0.0
15	0.0833333	0.203333
16	0.126667	0.333333
17	0.01	0.0
18	0.03	0.0
19	0.0166667	0.0266667
20	0.0833333	0.643333
21	0.0433333	0.01
22	0.00333333	0.1
23	0.373333	0.903333
24	0.186667	0.823333
25	0.0666667	0.143333
26	0.116667	0.323333
27	0.333333	0.72
28	0.0433333	0.0
29	0.0233333	0.236667
30	0.00666667	0.0
31	0.0233333	0.143333
32	0.0833333	0.19
33	0.0433333	0.0
34	0.113333	0.123333
35	0.113333	0.323333
36	0.0966667	0.0666667
37	0.0966667	0.00666667
38	0.123333	0.0633333
39	0.373333	0.986667
40	0.47	0.986667
41	0.186667	0.48
42	0.01	0.0
43	0.0233333	0.123333
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.106667
47	0.13	0.0866667
48	0.03	0.39
49	0.446667	0.833333
50	0.0233333	0.09
51	0.256667	0.9
52	0.206667	0.01
53	0.386667	0.91
54	0.57	1.0
55	0.0266667	0.173333
56	0.0466667	0.143333
57	0.136667	0.163333
58	0.5	1.0
59	0.02	0.0
60	0.09	0.63
61	0.06	0.0
62	0.03	0.0
63	0.0166667	0.153333
64	0.0866667	0.326667
65	0.19	0.593333
66	0.316667	0.743333
67	0.00666667	0.0166667
68	0.06	0.286667
69	0.0633333	0.106667
70	0.0566667	0.316667
71	0.0166667	0.0333333
72	0.163333	0.513333
73	0.126667	0.423333
74	0.01	0.00666667
75	0.0533333	0.28
76	0.02	0.0
77	0.2	0.673333
78	0.0266667	0.0
79	0.01	0.0
80	0.123333	0.106667
81	0.13	0.443333
82	0.0533333	0.156667
83	0.01	0.0
84	0.0666667	0.2
85	0.0266667	0.0
86	0.576667	0.98
87	0.00666667	0.0
88	0.123333	0.17
