Pos	F0_freq	F60_freq
1	0.233333	0.326667
2	0.00333333	0.0
3	0.393333	0.95
4	0.43	0.933333
5	0.03	0.0
6	0.443333	0.906667
7	0.0666667	0.476667
8	0.123333	0.543333
9	0.216667	0.303333
10	0.03	0.0433333
11	0.09	0.22
12	0.00333333	0.0
13	0.306667	0.89
14	0.02	0.103333
15	0.0833333	0.393333
16	0.126667	0.5
17	0.01	0.0
18	0.03	0.07
19	0.0166667	0.0
20	0.0833333	0.0366667
21	0.0433333	0.586667
22	0.00333333	0.0
23	0.373333	0.923333
24	0.186667	0.38
25	0.0666667	0.256667
26	0.116667	0.143333
27	0.333333	0.916667
28	0.0433333	0.113333
29	0.0233333	0.0
30	0.00666667	0.0
31	0.0233333	0.0
32	0.0833333	0.0333333
33	0.0433333	0.193333
34	0.113333	0.63
35	0.113333	0.603333
36	0.0966667	0.796667
37	0.0966667	0.133333
38	0.123333	0.0
39	0.373333	0.883333
40	0.47	0.87
41	0.186667	0.526667
42	0.01	0.0
43	0.0233333	0.0
44	0.0133333	0.113333
45	0.6	0.993333
46	0.05	0.323333
47	0.13	0.64
48	0.03	0.0966667
49	0.446667	0.976667
50	0.0233333	0.0
51	0.256667	0.896667
52	0.206667	0.31
53	0.386667	0.993333
54	0.57	0.986667
55	0.0266667	0.04
56	0.0466667	0.15
57	0.136667	0.173333
58	0.5	0.993333
59	0.02	0.256667
60	0.09	0.23
61	0.06	0.0
62	0.03	0.0566667
63	0.0166667	0.0633333
64	0.0866667	0.693333
65	0.19	0.396667
66	0.316667	0.973333
67	0.00666667	0.0
68	0.06	0.0
69	0.0633333	0.436667
70	0.0566667	0.506667
71	0.0166667	0.11
72	0.163333	0.466667
73	0.126667	0.503333
74	0.01	0.0333333
75	0.0533333	0.296667
76	0.02	0.133333
77	0.2	0.486667
78	0.0266667	0.0
79	0.01	0.0666667
80	0.123333	0.0633333
81	0.13	0.406667
82	0.0533333	0.106667
83	0.01	0.0
84	0.0666667	0.32
85	0.0266667	0.623333
86	0.576667	0.996667
87	0.00666667	0.0
88	0.123333	0.17
