Pos	F0_freq	F60_freq
1	0.233333	0.87
2	0.00333333	0.0
3	0.393333	0.96
4	0.43	0.97
5	0.03	0.0
6	0.443333	0.94
7	0.0666667	0.23
8	0.123333	0.553333
9	0.216667	0.56
10	0.03	0.216667
11	0.09	0.316667
12	0.00333333	0.0
13	0.306667	0.85
14	0.02	0.0
15	0.0833333	0.0633333
16	0.126667	0.226667
17	0.01	0.0
18	0.03	0.116667
19	0.0166667	0.13
20	0.0833333	0.25
21	0.0433333	0.0366667
22	0.00333333	0.0666667
23	0.373333	0.993333
24	0.186667	0.423333
25	0.0666667	0.213333
26	0.116667	0.47
27	0.333333	0.766667
28	0.0433333	0.0
29	0.0233333	0.1
30	0.00666667	0.0
31	0.0233333	0.0
32	0.0833333	0.0
33	0.0433333	0.17
34	0.113333	0.416667
35	0.113333	0.24
36	0.0966667	0.0766667
37	0.0966667	0.313333
38	0.123333	0.363333
39	0.373333	0.923333
40	0.47	0.953333
41	0.186667	0.756667
42	0.01	0.0
43	0.0233333	0.183333
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.343333
47	0.13	0.45
48	0.03	0.0
49	0.446667	0.93
50	0.0233333	0.29
51	0.256667	0.89
52	0.206667	0.46
53	0.386667	0.643333
54	0.57	0.946667
55	0.0266667	0.0
56	0.0466667	0.0
57	0.136667	0.48
58	0.5	1.0
59	0.02	0.0
60	0.09	0.203333
61	0.06	0.05
62	0.03	0.116667
63	0.0166667	0.0133333
64	0.0866667	0.146667
65	0.19	0.52
66	0.316667	0.793333
67	0.00666667	0.17
68	0.06	0.39
69	0.0633333	0.39
70	0.0566667	0.0
71	0.0166667	0.0133333
72	0.163333	0.623333
73	0.126667	0.603333
74	0.01	0.0
75	0.0533333	0.00333333
76	0.02	0.0
77	0.2	0.43
78	0.0266667	0.0
79	0.01	0.0
80	0.123333	0.27
81	0.13	0.646667
82	0.0533333	0.0
83	0.01	0.0
84	0.0666667	0.11
85	0.0266667	0.0
86	0.576667	0.963333
87	0.00666667	0.0
88	0.123333	0.446667
