Pos	F0_freq	F60_freq
1	0.233333	0.486667
2	0.00333333	0.0
3	0.393333	0.916667
4	0.43	0.916667
5	0.03	0.52
6	0.443333	0.84
7	0.0666667	0.263333
8	0.123333	0.86
9	0.216667	0.3
10	0.03	0.0
11	0.09	0.0133333
12	0.00333333	0.163333
13	0.306667	0.996667
14	0.02	0.0
15	0.0833333	0.14
16	0.126667	0.303333
17	0.01	0.0
18	0.03	0.0
19	0.0166667	0.02
20	0.0833333	0.00333333
21	0.0433333	0.616667
22	0.00333333	0.0
23	0.373333	0.963333
24	0.186667	0.533333
25	0.0666667	0.296667
26	0.116667	0.336667
27	0.333333	0.886667
28	0.0433333	0.0766667
29	0.0233333	0.0
30	0.00666667	0.0
31	0.0233333	0.0
32	0.0833333	0.0333333
33	0.0433333	0.103333
34	0.113333	0.456667
35	0.113333	0.23
36	0.0966667	0.196667
37	0.0966667	0.363333
38	0.123333	0.55
39	0.373333	0.913333
40	0.47	0.79
41	0.186667	0.716667
42	0.01	0.0333333
43	0.0233333	0.44
44	0.0133333	0.19
45	0.6	1.0
46	0.05	0.463333
47	0.13	0.356667
48	0.03	0.123333
49	0.446667	0.996667
50	0.0233333	0.183333
51	0.256667	0.88
52	0.206667	0.743333
53	0.386667	0.653333
54	0.57	1.0
55	0.0266667	0.0566667
56	0.0466667	0.2
57	0.136667	0.646667
58	0.5	0.98
59	0.02	0.05
60	0.09	0.143333
61	0.06	0.213333
62	0.03	0.183333
63	0.0166667	0.156667
64	0.0866667	0.0
65	0.19	0.483333
66	0.316667	0.503333
67	0.00666667	0.0
68	0.06	0.05
69	0.0633333	0.0
70	0.0566667	0.45
71	0.0166667	0.38
72	0.163333	0.526667
73	0.126667	0.2
74	0.01	0.0
75	0.0533333	0.133333
76	0.02	0.106667
77	0.2	0.61
78	0.0266667	0.0266667
79	0.01	0.0
80	0.123333	0.606667
81	0.13	0.603333
82	0.0533333	0.0
83	0.01	0.0433333
84	0.0666667	0.09
85	0.0266667	0.0
86	0.576667	0.973333
87	0.00666667	0.0
88	0.123333	0.57
