Pos	F0_freq	F60_freq
1	0.233333	0.67
2	0.00333333	0.0
3	0.393333	0.793333
4	0.43	0.963333
5	0.03	0.11
6	0.443333	0.913333
7	0.0666667	0.146667
8	0.123333	0.15
9	0.216667	0.716667
10	0.03	0.0133333
11	0.09	0.17
12	0.00333333	0.0
13	0.306667	0.823333
14	0.02	0.12
15	0.0833333	0.00333333
16	0.126667	0.413333
17	0.01	0.0
18	0.03	0.0
19	0.0166667	0.0
20	0.0833333	0.53
21	0.0433333	0.05
22	0.00333333	0.0
23	0.373333	0.913333
24	0.186667	0.87
25	0.0666667	0.123333
26	0.116667	0.00666667
27	0.333333	0.87
28	0.0433333	0.24
29	0.0233333	0.37
30	0.00666667	0.0
31	0.0233333	0.0
32	0.0833333	0.46
33	0.0433333	0.19
34	0.113333	0.47
35	0.113333	0.54
36	0.0966667	0.356667
37	0.0966667	0.366667
38	0.123333	0.75
39	0.373333	0.966667
40	0.47	0.996667
41	0.186667	0.6
42	0.01	0.346667
43	0.0233333	0.0
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.0133333
47	0.13	0.216667
48	0.03	0.173333
49	0.446667	0.893333
50	0.0233333	0.15
51	0.256667	0.936667
52	0.206667	0.716667
53	0.386667	0.806667
54	0.57	1.0
55	0.0266667	0.0266667
56	0.0466667	0.02
57	0.136667	0.256667
58	0.5	0.956667
59	0.02	0.0333333
60	0.09	0.0766667
61	0.06	0.07
62	0.03	0.0933333
63	0.0166667	0.22
64	0.0866667	0.306667
65	0.19	0.626667
66	0.316667	0.783333
67	0.00666667	0.0
68	0.06	0.0
69	0.0633333	0.196667
70	0.0566667	0.0666667
71	0.0166667	0.0
72	0.163333	0.55
73	0.126667	0.16
74	0.01	0.0
75	0.0533333	0.31
76	0.02	0.07
77	0.2	0.696667
78	0.0266667	0.0266667
79	0.01	0.0
80	0.123333	0.353333
81	0.13	0.426667
82	0.0533333	0.43
83	0.01	0.0233333
84	0.0666667	0.123333
85	0.0266667	0.0
86	0.576667	0.99
87	0.00666667	0.0
88	0.123333	0.113333
