Pos	F0_freq	F60_freq
1	0.233333	0.81
2	0.00333333	0.0
3	0.393333	0.94
4	0.43	1.0
5	0.03	0.0533333
6	0.443333	0.94
7	0.0666667	0.53
8	0.123333	0.566667
9	0.216667	0.77
10	0.03	0.313333
11	0.09	0.64
12	0.00333333	0.57
13	0.306667	0.983333
14	0.02	0.173333
15	0.0833333	0.156667
16	0.126667	0.88
17	0.01	0.326667
18	0.03	0.0133333
19	0.0166667	0.19
20	0.0833333	0.32
21	0.0433333	0.64
22	0.00333333	0.0
23	0.373333	0.966667
24	0.186667	0.886667
25	0.0666667	0.0766667
26	0.116667	0.446667
27	0.333333	0.876667
28	0.0433333	0.0
29	0.0233333	0.0733333
30	0.00666667	0.623333
31	0.0233333	0.13
32	0.0833333	0.613333
33	0.0433333	0.636667
34	0.113333	0.906667
35	0.113333	0.826667
36	0.0966667	0.186667
37	0.0966667	0.356667
38	0.123333	0.763333
39	0.373333	0.89
40	0.47	0.97
41	0.186667	0.77
42	0.01	0.0
43	0.0233333	0.0
44	0.0133333	0.0
45	0.6	0.99
46	0.05	0.283333
47	0.13	0.19
48	0.03	0.456667
49	0.446667	0.846667
50	0.0233333	0.0
51	0.256667	0.856667
52	0.206667	0.806667
53	0.386667	0.8
54	0.57	1.0
55	0.0266667	0.726667
56	0.0466667	0.146667
57	0.136667	0.503333
58	0.5	1.0
59	0.02	0.0
60	0.09	0.543333
61	0.06	0.436667
62	0.03	0.193333
63	0.0166667	0.39
64	0.0866667	0.63
65	0.19	0.823333
66	0.316667	0.976667
67	0.00666667	0.0
68	0.06	0.656667
69	0.0633333	0.0
70	0.0566667	0.386667
71	0.0166667	0.296667
72	0.163333	0.676667
73	0.126667	0.606667
74	0.01	0.0333333
75	0.0533333	0.51
76	0.02	0.803333
77	0.2	0.636667
78	0.0266667	0.09
79	0.01	0.0
80	0.123333	0.476667
81	0.13	0.493333
82	0.0533333	0.22
83	0.01	0.0833333
84	0.0666667	0.06
85	0.0266667	0.08
86	0.576667	0.956667
87	0.00666667	0.55
88	0.123333	0.606667
