Pos	F0_freq	F60_freq
1	0.233333	0.943333
2	0.00333333	0.0
3	0.393333	0.956667
4	0.43	0.996667
5	0.03	0.133333
6	0.443333	0.996667
7	0.0666667	0.546667
8	0.123333	0.676667
9	0.216667	0.483333
10	0.03	0.24
11	0.09	0.596667
12	0.00333333	0.0
13	0.306667	0.98
14	0.02	0.0
15	0.0833333	0.213333
16	0.126667	0.66
17	0.01	0.0
18	0.03	0.0
19	0.0166667	0.0233333
20	0.0833333	0.61
21	0.0433333	0.0333333
22	0.00333333	0.0
23	0.373333	0.863333
24	0.186667	0.743333
25	0.0666667	0.153333
26	0.116667	0.596667
27	0.333333	0.776667
28	0.0433333	0.383333
29	0.0233333	0.3
30	0.00666667	0.946667
31	0.0233333	0.01
32	0.0833333	0.58
33	0.0433333	0.103333
34	0.113333	0.97
35	0.113333	0.763333
36	0.0966667	0.366667
37	0.0966667	0.63
38	0.123333	0.793333
39	0.373333	0.91
40	0.47	0.936667
41	0.186667	0.933333
42	0.01	0.286667
43	0.0233333	0.446667
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.04
47	0.13	0.666667
48	0.03	0.433333
49	0.446667	1.0
50	0.0233333	0.0
51	0.256667	0.97
52	0.206667	0.49
53	0.386667	0.983333
54	0.57	1.0
55	0.0266667	0.473333
56	0.0466667	0.41
57	0.136667	0.75
58	0.5	0.996667
59	0.02	0.0
60	0.09	0.356667
61	0.06	0.04
62	0.03	0.223333
63	0.0166667	0.163333
64	0.0866667	0.406667
65	0.19	0.626667
66	0.316667	0.996667
67	0.00666667	0.0
68	0.06	0.556667
69	0.0633333	0.24
70	0.0566667	0.293333
71	0.0166667	0.0933333
72	0.163333	0.716667
73	0.126667	0.313333
74	0.01	0.0
75	0.0533333	0.226667
76	0.02	0.0733333
77	0.2	0.796667
78	0.0266667	0.473333
79	0.01	0.0
80	0.123333	0.126667
81	0.13	0.7
82	0.0533333	0.353333
83	0.01	0.0
84	0.0666667	0.146667
85	0.0266667	0.3
86	0.576667	0.996667
87	0.00666667	0.44
88	0.123333	0.593333
