Pos	F0_freq	F60_freq
1	0.233333	0.386667
2	0.00333333	0.0
3	0.393333	0.94
4	0.43	0.79
5	0.03	0.0733333
6	0.443333	0.983333
7	0.0666667	0.283333
8	0.123333	0.833333
9	0.216667	0.586667
10	0.03	0.36
11	0.09	0.636667
12	0.00333333	0.0
13	0.306667	0.986667
14	0.02	0.286667
15	0.0833333	0.65
16	0.126667	0.77
17	0.01	0.0
18	0.03	0.0966667
19	0.0166667	0.0566667
20	0.0833333	0.376667
21	0.0433333	0.0
22	0.00333333	0.316667
23	0.373333	0.963333
24	0.186667	0.543333
25	0.0666667	0.5
26	0.116667	0.666667
27	0.333333	0.863333
28	0.0433333	0.293333
29	0.0233333	0.46
30	0.00666667	0.0
31	0.0233333	0.153333
32	0.0833333	0.46
33	0.0433333	0.96
34	0.113333	0.326667
35	0.113333	0.773333
36	0.0966667	0.48
37	0.0966667	0.75
38	0.123333	0.403333
39	0.373333	0.83
40	0.47	1.0
41	0.186667	0.603333
42	0.01	0.0
43	0.0233333	0.0
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.116667
47	0.13	0.53
48	0.03	0.0
49	0.446667	0.983333
50	0.0233333	0.306667
51	0.256667	0.976667
52	0.206667	0.703333
53	0.386667	0.91
54	0.57	0.993333
55	0.0266667	0.0333333
56	0.0466667	0.623333
57	0.136667	0.636667
58	0.5	1.0
59	0.02	0.0
60	0.09	0.316667
61	0.06	0.126667
62	0.03	0.0633333
63	0.0166667	0.573333
64	0.0866667	0.323333
65	0.19	0.813333
66	0.316667	0.99
67	0.00666667	0.0
68	0.06	0.413333
69	0.0633333	0.0133333
70	0.0566667	0.263333
71	0.0166667	0.0
72	0.163333	0.883333
73	0.126667	0.523333
74	0.01	0.07
75	0.0533333	0.283333
76	0.02	0.673333
77	0.2	0.48
78	0.0266667	0.543333
79	0.01	0.0
80	0.123333	0.31
81	0.13	0.253333
82	0.0533333	0.293333
83	0.01	0.0
84	0.0666667	0.213333
85	0.0266667	0.0
86	0.576667	1.0
87	0.00666667	0.0
88	0.123333	0.26
