Pos	F0_freq	F60_freq
1	0.233333	0.853333
2	0.00333333	0.0
3	0.393333	0.983333
4	0.43	1.0
5	0.03	0.203333
6	0.443333	0.976667
7	0.0666667	0.166667
8	0.123333	0.786667
9	0.216667	0.613333
10	0.03	0.223333
11	0.09	0.913333
12	0.00333333	0.0733333
13	0.306667	1.0
14	0.02	0.19
15	0.0833333	0.0366667
16	0.126667	0.26
17	0.01	0.456667
18	0.03	0.32
19	0.0166667	0.413333
20	0.0833333	0.423333
21	0.0433333	0.613333
22	0.00333333	0.223333
23	0.373333	0.983333
24	0.186667	0.813333
25	0.0666667	0.47
26	0.116667	0.453333
27	0.333333	0.946667
28	0.0433333	0.32
29	0.0233333	0.0
30	0.00666667	0.0
31	0.0233333	0.0833333
32	0.0833333	0.253333
33	0.0433333	0.706667
34	0.113333	0.596667
35	0.113333	0.496667
36	0.0966667	0.74
37	0.0966667	0.446667
38	0.123333	0.806667
39	0.373333	0.99
40	0.47	0.97
41	0.186667	0.706667
42	0.01	0.0
43	0.0233333	0.11
44	0.0133333	0.0533333
45	0.6	1.0
46	0.05	0.193333
47	0.13	0.7
48	0.03	0.0
49	0.446667	0.776667
50	0.0233333	0.203333
51	0.256667	0.973333
52	0.206667	0.716667
53	0.386667	0.993333
54	0.57	0.983333
55	0.0266667	0.14
56	0.0466667	0.26
57	0.136667	0.496667
58	0.5	1.0
59	0.02	0.353333
60	0.09	0.1
61	0.06	0.31
62	0.03	0.0
63	0.0166667	0.21
64	0.0866667	0.316667
65	0.19	0.766667
66	0.316667	0.97
67	0.00666667	0.3
68	0.06	0.486667
69	0.0633333	0.226667
70	0.0566667	0.07
71	0.0166667	0.03
72	0.163333	0.81
73	0.126667	0.346667
74	0.01	0.0
75	0.0533333	0.23
76	0.02	0.41
77	0.2	0.9
78	0.0266667	0.0
79	0.01	0.743333
80	0.123333	0.383333
81	0.13	0.68
82	0.0533333	0.36
83	0.01	0.0
84	0.0666667	0.0
85	0.0266667	0.0933333
86	0.576667	0.993333
87	0.00666667	0.0
88	0.123333	0.416667
