Pos	F0_freq	F60_freq
1	0.233333	0.926667
2	0.00333333	0.0
3	0.393333	0.92
4	0.43	0.99
5	0.03	0.0
6	0.443333	0.986667
7	0.0666667	0.456667
8	0.123333	0.86
9	0.216667	0.826667
10	0.03	0.0433333
11	0.09	0.296667
12	0.00333333	0.0
13	0.306667	0.993333
14	0.02	0.0
15	0.0833333	0.67
16	0.126667	0.56
17	0.01	0.443333
18	0.03	0.01
19	0.0166667	0.493333
20	0.0833333	0.86
21	0.0433333	0.776667
22	0.00333333	0.2
23	0.373333	0.986667
24	0.186667	0.903333
25	0.0666667	0.146667
26	0.116667	0.0633333
27	0.333333	0.763333
28	0.0433333	0.53
29	0.0233333	0.103333
30	0.00666667	0.51
31	0.0233333	0.0233333
32	0.0833333	0.296667
33	0.0433333	0.246667
34	0.113333	0.396667
35	0.113333	0.42
36	0.0966667	0.28
37	0.0966667	0.0633333
38	0.123333	0.233333
39	0.373333	0.983333
40	0.47	0.956667
41	0.186667	0.843333
42	0.01	0.0
43	0.0233333	0.0
44	0.0133333	0.0366667
45	0.6	1.0
46	0.05	0.286667
47	0.13	0.543333
48	0.03	0.193333
49	0.446667	0.983333
50	0.0233333	0.483333
51	0.256667	0.946667
52	0.206667	0.52
53	0.386667	0.776667
54	0.57	0.9
55	0.0266667	0.0
56	0.0466667	0.0
57	0.136667	0.683333
58	0.5	0.996667
59	0.02	0.0
60	0.09	0.386667
61	0.06	0.85
62	0.03	0.0933333
63	0.0166667	0.36
64	0.0866667	0.93
65	0.19	0.926667
66	0.316667	0.85
67	0.00666667	0.0
68	0.06	0.79
69	0.0633333	0.0266667
70	0.0566667	0.583333
71	0.0166667	0.00333333
72	0.163333	0.856667
73	0.126667	0.553333
74	0.01	0.0
75	0.0533333	0.626667
76	0.02	0.34
77	0.2	0.9
78	0.0266667	0.196667
79	0.01	0.0
80	0.123333	0.206667
81	0.13	0.566667
82	0.0533333	0.0266667
83	0.01	0.423333
84	0.0666667	0.183333
85	0.0266667	0.0
86	0.576667	0.92
87	0.00666667	0.56
88	0.123333	0.686667
