Pos	F0_freq	F60_freq
1	0.233333	0.876667
2	0.00333333	0.0
3	0.393333	0.976667
4	0.43	0.99
5	0.03	0.256667
6	0.443333	0.996667
7	0.0666667	0.226667
8	0.123333	0.57
9	0.216667	0.903333
10	0.03	0.14
11	0.09	0.64
12	0.00333333	0.0
13	0.306667	0.986667
14	0.02	0.176667
15	0.0833333	0.0533333
16	0.126667	0.87
17	0.01	0.0
18	0.03	0.403333
19	0.0166667	0.19
20	0.0833333	0.433333
21	0.0433333	0.0133333
22	0.00333333	0.0
23	0.373333	0.993333
24	0.186667	0.893333
25	0.0666667	0.113333
26	0.116667	0.636667
27	0.333333	0.823333
28	0.0433333	0.186667
29	0.0233333	0.27
30	0.00666667	0.813333
31	0.0233333	0.0
32	0.0833333	0.47
33	0.0433333	0.0666667
34	0.113333	0.573333
35	0.113333	0.613333
36	0.0966667	0.826667
37	0.0966667	0.243333
38	0.123333	0.2
39	0.373333	0.94
40	0.47	1.0
41	0.186667	0.766667
42	0.01	0.0
43	0.0233333	0.0
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.123333
47	0.13	0.553333
48	0.03	0.0
49	0.446667	0.97
50	0.0233333	0.0
51	0.256667	0.88
52	0.206667	0.556667
53	0.386667	0.87
54	0.57	0.946667
55	0.0266667	0.176667
56	0.0466667	0.56
57	0.136667	0.753333
58	0.5	0.996667
59	0.02	0.0566667
60	0.09	0.593333
61	0.06	0.51
62	0.03	0.0
63	0.0166667	0.756667
64	0.0866667	0.736667
65	0.19	0.65
66	0.316667	0.996667
67	0.00666667	0.0
68	0.06	0.673333
69	0.0633333	0.04
70	0.0566667	0.19
71	0.0166667	0.513333
72	0.163333	0.956667
73	0.126667	0.24
74	0.01	0.0766667
75	0.0533333	0.0
76	0.02	0.98
77	0.2	0.93
78	0.0266667	0.0
79	0.01	0.0
80	0.123333	0.17
81	0.13	0.403333
82	0.0533333	0.723333
83	0.01	0.0866667
84	0.0666667	0.0966667
85	0.0266667	0.01
86	0.576667	0.946667
87	0.00666667	0.51
88	0.123333	0.536667
