Pos	F0_freq	F60_freq
1	0.233333	0.916667
2	0.00333333	0.0
3	0.393333	0.993333
4	0.43	0.996667
5	0.03	0.22
6	0.443333	0.87
7	0.0666667	0.7
8	0.123333	0.84
9	0.216667	0.5
10	0.03	0.15
11	0.09	0.543333
12	0.00333333	0.0
13	0.306667	0.99
14	0.02	0.0
15	0.0833333	0.763333
16	0.126667	0.653333
17	0.01	0.0333333
18	0.03	0.123333
19	0.0166667	0.08
20	0.0833333	0.23
21	0.0433333	0.583333
22	0.00333333	0.506667
23	0.373333	0.913333
24	0.186667	0.906667
25	0.0666667	0.84
26	0.116667	0.82
27	0.333333	0.796667
28	0.0433333	0.0
29	0.0233333	0.0
30	0.00666667	0.0
31	0.0233333	0.09
32	0.0833333	0.53
33	0.0433333	0.48
34	0.113333	0.85
35	0.113333	0.613333
36	0.0966667	0.563333
37	0.0966667	0.42
38	0.123333	0.823333
39	0.373333	0.84
40	0.47	0.973333
41	0.186667	0.816667
42	0.01	0.0
43	0.0233333	0.266667
44	0.0133333	0.00666667
45	0.6	1.0
46	0.05	0.243333
47	0.13	0.683333
48	0.03	0.37
49	0.446667	0.956667
50	0.0233333	0.07
51	0.256667	0.98
52	0.206667	0.94
53	0.386667	0.786667
54	0.57	1.0
55	0.0266667	0.123333
56	0.0466667	0.143333
57	0.136667	0.793333
58	0.5	1.0
59	0.02	0.0
60	0.09	0.686667
61	0.06	0.383333
62	0.03	0.0133333
63	0.0166667	0.813333
64	0.0866667	0.393333
65	0.19	0.86
66	0.316667	0.996667
67	0.00666667	0.0
68	0.06	0.34
69	0.0633333	0.433333
70	0.0566667	0.406667
71	0.0166667	0.0
72	0.163333	0.776667
73	0.126667	0.333333
74	0.01	0.0
75	0.0533333	0.653333
76	0.02	0.383333
77	0.2	0.896667
78	0.0266667	0.34
79	0.01	0.0
80	0.123333	0.36
81	0.13	0.676667
82	0.0533333	0.323333
83	0.01	0.0
84	0.0666667	0.64
85	0.0266667	0.146667
86	0.576667	1.0
87	0.00666667	0.0
88	0.123333	0.51
