Pos	F0_freq	F60_freq
1	0.233333	0.69
2	0.00333333	0.0
3	0.393333	0.966667
4	0.43	0.996667
5	0.03	0.0
6	0.443333	0.893333
7	0.0666667	0.403333
8	0.123333	0.576667
9	0.216667	0.816667
10	0.03	0.0
11	0.09	0.72
12	0.00333333	0.0
13	0.306667	0.93
14	0.02	0.37
15	0.0833333	0.713333
16	0.126667	0.543333
17	0.01	0.0
18	0.03	0.386667
19	0.0166667	0.113333
20	0.0833333	0.443333
21	0.0433333	0.76
22	0.00333333	0.223333
23	0.373333	0.976667
24	0.186667	0.91
25	0.0666667	0.366667
26	0.116667	0.47
27	0.333333	0.913333
28	0.0433333	0.513333
29	0.0233333	0.316667
30	0.00666667	0.0
31	0.0233333	0.466667
32	0.0833333	0.58
33	0.0433333	0.746667
34	0.113333	0.236667
35	0.113333	0.556667
36	0.0966667	0.533333
37	0.0966667	0.366667
38	0.123333	0.61
39	0.373333	0.98
40	0.47	0.98
41	0.186667	0.536667
42	0.01	0.0
43	0.0233333	0.0866667
44	0.0133333	0.186667
45	0.6	1.0
46	0.05	0.366667
47	0.13	0.606667
48	0.03	0.0366667
49	0.446667	0.99
50	0.0233333	0.1
51	0.256667	0.893333
52	0.206667	0.973333
53	0.386667	0.906667
54	0.57	0.99
55	0.0266667	0.223333
56	0.0466667	0.57
57	0.136667	0.67
58	0.5	1.0
59	0.02	0.15
60	0.09	0.876667
61	0.06	0.346667
62	0.03	0.5
63	0.0166667	0.313333
64	0.0866667	0.45
65	0.19	0.576667
66	0.316667	0.95
67	0.00666667	0.0
68	0.06	0.726667
69	0.0633333	0.0
70	0.0566667	0.146667
71	0.0166667	0.116667
72	0.163333	0.92
73	0.126667	0.576667
74	0.01	0.0
75	0.0533333	0.43
76	0.02	0.686667
77	0.2	0.89
78	0.0266667	0.0666667
79	0.01	0.0
80	0.123333	0.37
81	0.13	0.93
82	0.0533333	0.646667
83	0.01	0.363333
84	0.0666667	0.0766667
85	0.0266667	0.133333
86	0.576667	0.99
87	0.00666667	0.0
88	0.123333	0.67
