Pos	F0_freq	F60_freq
1	0.233333	0.66
2	0.00333333	0.0
3	0.393333	0.906667
4	0.43	0.966667
5	0.03	0.156667
6	0.443333	0.946667
7	0.0666667	0.27
8	0.123333	0.42
9	0.216667	0.906667
10	0.03	0.146667
11	0.09	0.493333
12	0.00333333	0.0
13	0.306667	0.793333
14	0.02	0.0
15	0.0833333	0.62
16	0.126667	0.636667
17	0.01	0.0
18	0.03	0.536667
19	0.0166667	0.0466667
20	0.0833333	0.553333
21	0.0433333	0.0
22	0.00333333	0.903333
23	0.373333	0.89
24	0.186667	0.833333
25	0.0666667	0.596667
26	0.116667	0.423333
27	0.333333	0.853333
28	0.0433333	0.346667
29	0.0233333	0.223333
30	0.00666667	0.0
31	0.0233333	0.0
32	0.0833333	0.886667
33	0.0433333	0.826667
34	0.113333	0.65
35	0.113333	0.626667
36	0.0966667	0.15
37	0.0966667	0.63
38	0.123333	0.443333
39	0.373333	0.98
40	0.47	0.993333
41	0.186667	0.92
42	0.01	0.0
43	0.0233333	0.0
44	0.0133333	0.35
45	0.6	1.0
46	0.05	0.0566667
47	0.13	0.873333
48	0.03	0.05
49	0.446667	1.0
50	0.0233333	0.4
51	0.256667	0.87
52	0.206667	0.613333
53	0.386667	0.853333
54	0.57	0.98
55	0.0266667	0.146667
56	0.0466667	0.766667
57	0.136667	0.596667
58	0.5	1.0
59	0.02	0.53
60	0.09	0.373333
61	0.06	0.41
62	0.03	0.163333
63	0.0166667	0.0
64	0.0866667	0.26
65	0.19	0.826667
66	0.316667	0.876667
67	0.00666667	0.22
68	0.06	0.42
69	0.0633333	0.236667
70	0.0566667	0.1
71	0.0166667	0.296667
72	0.163333	0.693333
73	0.126667	0.726667
74	0.01	0.0566667
75	0.0533333	0.04
76	0.02	0.333333
77	0.2	0.91
78	0.0266667	0.62
79	0.01	0.0
80	0.123333	0.333333
81	0.13	0.816667
82	0.0533333	0.303333
83	0.01	0.516667
84	0.0666667	0.696667
85	0.0266667	0.0
86	0.576667	1.0
87	0.00666667	0.0
88	0.123333	0.686667
