Pos	F0_freq	F60_freq
1	0.233333	0.903333
2	0.00333333	0.0
3	0.393333	0.963333
4	0.43	0.996667
5	0.03	0.0933333
6	0.443333	0.956667
7	0.0666667	0.423333
8	0.123333	0.193333
9	0.216667	0.776667
10	0.03	0.0
11	0.09	0.723333
12	0.00333333	0.0
13	0.306667	0.94
14	0.02	0.0
15	0.0833333	0.263333
16	0.126667	0.893333
17	0.01	0.0
18	0.03	0.53
19	0.0166667	0.0
20	0.0833333	0.31
21	0.0433333	0.34
22	0.00333333	0.52
23	0.373333	0.876667
24	0.186667	0.846667
25	0.0666667	0.773333
26	0.116667	0.306667
27	0.333333	0.676667
28	0.0433333	0.0
29	0.0233333	0.533333
30	0.00666667	0.0
31	0.0233333	0.0
32	0.0833333	0.39
33	0.0433333	0.736667
34	0.113333	0.856667
35	0.113333	0.616667
36	0.0966667	0.413333
37	0.0966667	0.06
38	0.123333	0.276667
39	0.373333	0.98
40	0.47	0.98
41	0.186667	0.68
42	0.01	0.0
43	0.0233333	0.416667
44	0.0133333	0.0
45	0.6	1.0
46	0.05	0.00666667
47	0.13	0.573333
48	0.03	0.193333
49	0.446667	1.0
50	0.0233333	0.0966667
51	0.256667	0.98
52	0.206667	0.77
53	0.386667	0.9
54	0.57	1.0
55	0.0266667	0.166667
56	0.0466667	0.593333
57	0.136667	0.45
58	0.5	1.0
59	0.02	0.373333
60	0.09	0.69
61	0.06	0.736667
62	0.03	0.24
63	0.0166667	0.593333
64	0.0866667	0.406667
65	0.19	0.8
66	0.316667	0.883333
67	0.00666667	0.0
68	0.06	0.36
69	0.0633333	0.0
70	0.0566667	0.0566667
71	0.0166667	0.0
72	0.163333	0.523333
73	0.126667	0.4
74	0.01	0.486667
75	0.0533333	0.0266667
76	0.02	0.0
77	0.2	0.72
78	0.0266667	0.103333
79	0.01	0.48
80	0.123333	0.166667
81	0.13	0.0733333
82	0.0533333	0.386667
83	0.01	0.0
84	0.0666667	0.03
85	0.0266667	0.01
86	0.576667	1.0
87	0.00666667	0.116667
88	0.123333	0.623333
